SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_TDAP,PCT_EXEMPT_TDAP,PCT_COMPLIANCE_TDAP,PCT_IMMUNE_MVMVC,PCT_EXEMPT_MVMVC,PCT_COMPLIANCE_MVMVC,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Buckeye Elementary School,public,25555 W Durango St,Buckeye,Maricopa,85326-,y,lpn,98,94.9,5.1,100,89.8,7.1,100,89.8,7.1,100,94.9,5.1,100,94.9,5.1,100,94.9,5.1,100,94.9,5.1,100,7.1,0,N/A
Bullhead City Jr. High,public,1062 Hancock Road,Bullhead City,Mohave,86426-,y,lpn,154,98.7,1.3,100,90.9,0,99,91.6,0,96,100,0,100,99.4,0,99,100,0,100,98.7,.6,99,1.3,0,N/A
Burk Elementary School,public,545 North Burk St. ,Gilbert,Maricopa,85234-,y,rn,75,97.3,2.7,100,93.3,4,100,92,5.3,100,97.3,2.7,100,97.3,2.7,100,98.7,1.3,100,100,0,100,8,0,N/A
Burke Basic School,charter,131 E. Southern Ave,Mesa,Maricopa,85201-,y,lpn,107,100,0,100,80.4,.9,97,80.4,.9,95,100,0,100,100,0,100,100,0,100,100,0,100,.9,.9,N/A
Bush Elementary,public,4925 E. Ingram St,Mesa,Maricopa,85205-,n,n/a,75,97.3,2.7,100,94.7,4,100,94.7,4,100,97.3,2.7,100,98.7,1.3,100,97.3,2.7,100,100,0,100,4,0,N/A
Butterfield Elementary,public,3400 W. Massingale Rd.,Tucson,Pima,85741-,n, ,71,98.6,1.4,100,97.2,2.8,100,88.7,9.9,99,98.6,1.4,100,98.6,1.4,100,98.6,0,99,98.6,1.4,100,1.4,0,N/A
Butterfield Elementary School,public,43800 West Honeycutt Rd,Maricopa,Pinal,85138-,n,n/a,115,99.1,.9,100,94.8,1.7,99,94.8,1.7,99,99.1,.9,100,98.3,1.7,100,99.1,.9,100,99.1,.9,100,2.6,0,N/A
C. E. Rose K-8,public,710 W. Michigan St.,Tucson,Pima,85714-,y,rn,75,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
C. O. Greenfield,public,7009 S. 10th St.,Phoenix,Maricopa,85210-,y,rn,118,100,0,100,99.2,0,100,99.2,0,100,100,0,100,100,0,100,100,0,100,100,0,100,2.5,0,N/A
C.j. Jorgensen,public,1701 W. Roeser Rd.,Phoenix,Maricopa,85041-,y,lpn,52,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Cactus Middle School,public,1220 E. Kortsen Rd,Casa Grande,Pinal,85122-,y,rn,280,99.3,.7,100,91.4,.7,100,91.4,.7,100,99.3,.7,100,99.3,.7,100,99.3,.7,100,99.3,.7,100,.7,.4,N/A
Cactus View,public,10858. W. Alex Ave,Sun City,Maricopa,85373-____,y,rn,104,96.2,3.8,100,89.4,3.8,93,89.4,5.8,98,95.2,4.8,100,95.2,4.8,100,94.2,4.8,99,95.2,4.8,100,6.7,0,N/A
Cactus Wren Elementary School,public,9650 N. 39th Ave,Phoenix,Maricopa,85051-,n, ,71,100,0,100,95.8,0,100,97.2,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Calabasas Middle School,public,131 Camino Maricopa,Rio Rico,Santa Cruz,85648-____,y,rn,122,100,0,100,97.5,0,100,98.4,0,100,99.2,0,99,100,0,100,100,0,100,100,0,100,0,0,N/A
Calibre Academy,charter,15679 W. Custer Ln.,Surprise,Maricopa,85379-,n, ,76,94.7,5.3,100,88.2,11.8,100,86.8,13.2,100,97.4,2.6,100,96.1,3.9,100,97.4,2.6,100,97.4,2.6,100,17.1,0,N/A
Camelback Academy,charter,7634 W. Camelback Academy,Glendale ,Maricopa,85340-,n, ,51,98,2,100,94.1,2,100,94.1,2,100,98,2,100,98,2,100,96.1,2,98,98,2,100,2,0,N/A
Camp Mohave Elementary,public,1797 E. La Entrada,Fort Mohave ,Mohave,86426-,n, ,53,98.1,1.9,100,94.3,1.9,98,94.3,1.9,96,98.1,1.9,100,98.1,1.9,100,98.1,1.9,100,98.1,1.9,100,0,1.9,N/A
Camp Verde Middle School,public,370 Camp Lincoln Rd,Camp Verde,Yavapai,86322-,y,rn,106,93.4,6.6,100,80.2,15.1,96,78.3,17,95,92.5,7.5,100,92.5,7.5,100,93.4,6.6,100,95.3,4.7,100,15.1,1.9,N/A
Campo Bello Elementary,charter,2650 E. Contention Mine Rd,Phoenix,Maricopa,85032-,y,rn,65,100,0,100,95.4,1.5,97,93.8,1.5,95,100,0,100,100,0,100,100,0,100,100,0,100,1.5,0,N/A
Candeo Schools,charter,9965 W. Calle Lejos,Peoria,Maricopa,85382-,n, ,47,91.5,8.5,100,12.8,0,89,0,8.5,9,91.5,8.5,100,85.1,6.4,91,89.4,8.5,98,91.5,8.5,100,6.4,2.1,N/A
Canyon Breeze,public,11765 W Encanto Blvd,Avondale,Maricopa,85392-,n, ,95,97.9,2.1,100,94.7,0,95,94.7,2.1,97,97.9,2.1,100,96.8,2.1,99,97.9,2.1,100,100,0,100,2.1,0,N/A
Canyon Day Junior High,public,P.o. Box 190,Whiteriver,Navajo,85941-,n, ,127,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Canyon De Chelly Elementary,public,Box 587,Chinle,Apache,86503-587,n,n/a,55,100,0,100,90.9,0,91,90.9,0,91,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Canyon Elementary,public,5490 W Paradise Ln,Glendale,Maricopa,85306-,y,rn,43,95.3,2.3,98,74.4,2.3,77,72.1,2.3,74,93,2.3,95,95.3,2.3,98,95.3,2.3,98,95.3,2.3,98,2.3,0,N/A
Canyon Pointe Academy,charter,4941 W. Union Hills Dr,Glendale,Maricopa,85308-,n, ,49,98,2,100,98,2,100,95.9,4.1,100,98,2,100,98,2,100,98,2,100,98,2,100,4.1,0,N/A
Canyon Ridge School,public,17359 W. Surprise Farms Loop N,Surprise,Maricopa,85388-,y,rn,119,95,5,100,84,5,93,84,5,92,94.1,5.9,100,94.1,5.9,100,95,5,100,94.1,5.9,100,10.9,0,N/A
Canyon Rim Elem,public,3045 S. Canyon Rim ,Mesa,Maricopa,85212-,n,n/a,153,95.4,4.6,100,91.5,4.6,99,92.2,5.2,99,96.7,3.3,100,96.7,3.3,100,96.1,3.9,100,97.4,2.6,100,6.5,0,N/A
Canyon Springs,public,42901 N. 45th Ave.,Phoenix,Maricopa,85087-,y,rn,87,92,6.9,99,79.3,14.9,98,78.2,14.9,97,92,6.9,99,92,8,100,94.3,5.7,100,94.3,5.7,100,17.2,0,N/A
Capitol Elementary School,public,330 N. 16th Ave,Phoenix,Maricopa,85007-,y,rn,65,100,0,100,98.5,0,98,98.5,0,98,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Capps Middle School,public,P.O. Box 820,Heber,Navajo,85928-0820,y,rn,35,100,0,100,77.1,22.9,100,77.1,22.9,100,100,0,100,100,0,100,100,0,100,100,0,100,22.9,0,N/A
Carlson Elementary,public,5400 S. White Dr,Chandler,Maricopa,85249-,n, ,81,90.1,9.9,100,84,14.8,100,82.7,17.3,100,88.9,11.1,100,87.7,12.3,100,90.1,9.9,100,90.1,9.9,100,19.8,0,N/A
Carmichael Elementary School,charter,701 Ne Carmichael,Sierra Vista,Cochise,85635-,y,rn,28,96.4,0,96,100,0,100,100,0,100,96.4,0,96,100,0,100,100,0,100,100,0,100,0,0,N/A
Carol Rae Ranch Elementary,public,3777 E. Houston Ave,Gilbert,Maricopa,85234-,y,rn,91,97.8,2.2,100,96.7,3.3,100,95.6,4.4,100,97.8,2.2,100,97.8,2.2,100,98.9,1.1,100,97.8,2.2,100,4.4,0,N/A
Carpe Diem Collegiate High School Dba Carpe Diem E-learning Community,charter,	P.o. Box 6502,Yuma,Yuma,85366-6502,n, ,21,95.2,0,95,71.4,0,76,76.2,0,76,100,0,100,95.2,0,95,100,0,100,95.2,0,95,0,0,N/A
Cartwright,public,2825 N 59th Ave,Phoenix,Maricopa,85035-,y,lpn,111,99.1,0,99,82.9,0,83,82,0,82,97.3,0,97,100,0,100,100,0,100,100,0,100,0,0,N/A
Casa Grande Middle School,public,300 W Mcmurray Blvd. ,Casa Grande ,Pinal,85122-,y,rn,196,99,1,100,94.4,1.5,98,94.4,1.5,98,99,1,100,99,1,100,99.5,.5,100,99.5,.5,100,1.5,0,N/A
Casas Christian School,private,10801 N. La Cholla Blvd,Oro Valley,Pima,85742,n,n/a,23,87,13,100,69.6,30.4,100,69.6,30.4,100,87,13,100,87,13,100,87,13,100,87,13,100,26.1,4.3,N/A
Castle Dome Middle School,public,2353 S. Otondo Drive,Yuma,Yuma,85365-,n, ,274,98.9,0,99,83.9,0,85,82.5,0,83,98.9,0,99,99.6,0,100,99.3,0,99,100,0,100,0,0,N/A
Castro Middle School,public,2730 N 79th Avenue,Phoenix,Maricopa,85035-,n, ,265,100,0,100,92.5,.4,93,92.5,.4,93,100,0,100,99.6,0,100,98.5,0,98,100,0,100,.4,0,N/A
Catalina Ventura School,public,6331 N 39th Avenue,Phoenix,Maricopa,85019-,y,rn,128,99.2,0,99,53.9,0,55,49.2,0,49,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Centennial Elementary,public,3507 S. Ranch House Parkway,Gilbert,Maricopa,85297-,n,n/a,112,93.8,6.3,100,87.5,9.8,100,87.5,9.8,100,94.6,5.4,100,94.6,5.4,100,94.6,5.4,100,95.5,4.5,100,11.6,0,N/A
Centennial Elementary School,public,Flowing Wells School District,Tucson,Pima,85705-2038,n, ,68,97.1,2.9,100,97.1,2.9,100,97.1,2.9,100,97.1,2.9,100,97.1,2.9,100,97.1,2.9,100,95.6,4.4,100,4.4,0,N/A
Center For Academic Success - Douglas,charter,1415 F Avenue,Douglas,Cochise,85607-1816,n, ,70,98.6,0,99,55.7,0,61,55.7,0,60,94.3,0,94,95.7,0,96,95.7,0,96,98.6,0,99,0,0,N/A
Center For Academic Success - Sierra Vista,charter,900 Carmelita Drive,Sierra Vista,Cochise,85635-,n, ,31,96.8,3.2,100,77.4,3.2,100,77.4,6.5,84,93.5,6.5,100,96.8,3.2,100,96.8,3.2,100,96.8,3.2,100,6.5,0,N/A
Center For Educational Excellence,charter,1700 E. Elliot Rd Ste. # 9,Tempe,Maricopa,85284-,n, ,41,78,22,100,75.6,22,100,75.6,22,100,78,22,100,78,22,100,78,22,100,78,22,100,22,0,N/A
Centerra Mirage,public,15151 Centerra Drive South,Goodyear,Maricopa,85338-,y,lpn,61,100,0,100,98.4,1.6,100,98.4,1.6,100,100,0,100,100,0,100,100,0,100,100,0,100,1.6,0,N/A
Cesar Chavez Elementary,public,1130 N. 10th Ave,San Luis,Yuma,85349-,y,lpn,134,100,0,100,95.5,0,100,95.5,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Cesar Chavez Elementary School,public,4001 S 3rd Street,Phoenix,Maricopa,85040-,y,lpn,41,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Challenge Charter School,charter,5801 W. Greenbriar Dr,Glendale,Maricopa,85308-,n, ,46,100,0,100,91.3,8.7,100,89.1,10.9,100,100,0,100,100,0,100,100,0,100,97.8,2.2,100,10.9,0,N/A
Challenger Basic School,charter,1315 N Greenfield Rd,Gilbert,Maricopa,85234-,n, ,39,97.4,2.6,100,79.5,17.9,97,79.5,17.9,97,100,0,100,100,0,100,100,0,100,100,0,100,20.5,0,N/A
Challenger Middle School,public,6905 W. Maryland Ave,Glendale,Maricopa,85303-,n, ,118,97.5,1.7,99,90.7,3.4,97,89.8,3.4,93,97.5,2.5,100,98.3,1.7,100,98.3,1.7,100,100,0,100,3.4,0,N/A
Champion Schools - South Mountain Ymca,charter,7900 S. Jesse Owens Parkway,Phoenix,Maricopa,85042-,n, ,63,85.7,0,86,7.9,0,8,4.8,0,5,79.4,0,79,81,0,81,87.3,0,87,95.2,0,95,0,0,N/A
Chandler Traditional Academy - Independence,public,1405 W. Lake Drive,Chandler,Maricopa,85248-,n,n/a,93,98.9,1.1,100,91.4,4.3,100,92.5,5.4,100,98.9,1.1,100,98.9,1.1,100,98.9,1.1,100,95.7,4.3,100,5.4,2.2,N/A
Chandler Traditional Academy Freedom Campus,public,6040 S. Joslyn Lane,Gilbert,Maricopa,85298-,n,n/a,113,99.1,.9,100,93.8,5.3,100,94.7,5.3,100,98.2,1.8,100,99.1,.9,100,98.2,1.8,100,99.1,.9,100,7.1,0,N/A
Chandler Traditional Academy-humphrey,public,125 South 132nd Street,Chandler,Maricopa,85225-,n, ,61,96.7,3.3,100,82,16.4,100,82,16.4,100,96.7,3.3,100,96.7,3.3,100,96.7,3.3,100,96.7,3.3,100,16.4,0,N/A
Chandler Traditional Academy-liberty Campus,public,550 North Emmett Drive,Chandler,Maricopa,85225-,n,n/a,76,97.4,2.6,100,88.2,10.5,100,88.2,10.5,100,97.4,2.6,100,97.4,2.6,100,97.4,2.6,100,97.4,2.6,100,10.5,0,N/A
Chaparral,public,3808 W. Joan De Arc,Phoenix,Maricopa,85029-,n,n/a,67,98.5,1.5,100,98.5,0,99,98.5,0,99,100,0,100,100,0,100,100,0,100,100,0,100,1.5,0,N/A
Chaparral Elementary ,public,3380 E. Frye Rd,Gilbert,Maricopa,85295-,n, ,130,99.2,.8,100,96.2,3.8,100,96.2,3.8,100,97.7,2.3,100,98.5,1.5,100,98.5,1.5,100,99.2,.8,100,3.8,0,N/A
Charles H. Harris ,public,2252 N. 55th Ave,Phoenix,Maricopa,85035-,n, ,142,98.6,0,99,72.5,0,73,73.2,0,73,96.5,0,96,98.6,0,99,98.6,0,99,98.6,0,99,0,0,N/A
Charlotte Patterson Elementary,public,7520 S.adora Blvd,Gilbert,Maricopa,85298-,n, ,101,97,3,100,90.1,4,100,91.1,5,100,97,3,100,97,3,100,97,3,100,97,3,100,5,0,N/A
Cheatham Elementary School,public,4725 W South Mountain Ave,Laveen,Maricopa,85339-,n, ,90,97.8,2.2,100,95.6,2.2,99,95.6,2.2,99,96.7,2.2,99,96.7,2.2,99,96.7,2.2,99,97.8,2.2,100,2.2,0,N/A
Cheyenne Elementary School,public,11806 N. 87th Avenue,Peoria,Maricopa,85302-,y,rn,86,100,0,100,97.7,0,98,97.7,0,98,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Cheyenne Traditional School,public,13636 N. 100th Street,Scottsdale,Maricopa,85260-,y,rn,110,100,0,100,94.5,.9,99,94.5,.9,99,99.1,0,99,98.2,.9,99,99.1,0,99,98.2,1.8,100,1.8,0,N/A
Children First Academy - Phoenix,charter,1648 South 16th Street,Phoenix,Maricopa,85034-,y,rn,21,95.2,0,95,81,0,81,81,0,81,95.2,0,95,100,0,100,90.5,0,90,100,0,100,0,0,N/A
Children First Academy Of Tempe,charter,1938 E Apache Blvd ,Tempe ,Maricopa,85281-,y,rn,21,81,0,81,81,0,81,81,0,81,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Chinle Elementary School,public,Po Box 587,Chinle,Apache,86503-0587,y,rn,75,100,0,100,49.3,0,51,49.3,0,51,97.3,0,97,97.3,0,97,100,0,100,92,0,92,0,0,N/A
Christ Lutheran School,private,14420 S. 8th St.,Phoenix,Maricopa,85018-,y,rn,70,98.6,1.4,100,98.6,1.4,100,97.1,2.9,100,98.6,1.4,100,98.6,1.4,100,100,0,100,100,0,100,2.9,0,N/A
Christ The King,private,1551 East Dana Ave.,Mesa,Maricopa,85204-,y,rn,21,90.5,9.5,100,100,0,100,100,0,100,90.5,9.5,100,95.2,4.8,100,100,0,100,95.2,4.8,100,14.3,0,N/A
Cicero Preparatory Academy,charter,7205 N. Pima Road,Scottsdale,Maricopa,85258-,y,rn,73,95.9,4.1,100,87.7,9.6,100,87.7,9.6,100,95.9,4.1,100,97.3,2.7,100,95.9,4.1,100,97.3,2.7,100,9.6,1.4,N/A
Cimarron Springs Elementary,public,17032 West Surprise Farms Loop South,Surprise,Maricopa,85388-,y,lpn,107,98.1,.9,99,82.2,4.7,87,84.1,3.7,88,97.2,1.9,99,97.2,1.9,99,97.2,.9,98,98.1,.9,99,4.7,0,N/A
Circle Cross Ranch,public,35900 E Charbrary Dr,San Tan Valley,Pinal,85143-,y,lpn,89,100,0,100,83.1,0,83,83.1,0,83,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Clarendon School,public,1225 W. Clarendon Ave,Phoenix,Maricopa,85013-,n, ,128,89.8,.8,91,64.1,.8,66,65.6,0,66,87.5,.8,88,90.6,.8,91,89.1,.8,90,93.8,0,94,.8,0,N/A
Clarkdale-jerome School,public,1615 Man St,Clarkdale,Yavapai,86324-,n, ,56,100,0,100,87.5,12.5,100,87.5,12.5,100,92.9,7.1,100,100,0,100,100,0,100,100,0,100,12.5,0,N/A
Cloves Campbell,public,2624 E South Mountain Ave,Phoenix,Maricopa,85042-,y,rn,50,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Coatamundi Middle School,public,490 Avenida Coatimundi,Rio Rico,Santa Cruz,85648-,y,rn,126,100,0,100,96,1.6,99,96,1.6,98,97.6,1.6,99,100,0,100,99.2,0,99,100,0,100,2.4,0,N/A
Cocopah Middle School,public,6615 E Cholla,Scottsdale,Maricopa,85254-5039,y,rn,268,97.4,2.6,100,94.4,3,100,94,6,100,97,3,100,96.6,3.4,100,97,3,100,100,0,100,6.3,0,N/A
Collier Elementary School,public,350 South 118th Avenue,Avondale,Maricopa,85323-,y,rn,105,99,0,99,90.5,0,90,87.6,1,89,99,1,100,98.1,1.9,100,99,1,100,99,1,100,1.9,0,N/A
Colonel Smith Middle School,public,Po Box 12954,Fort Huachuca,Cochise,85670-,y,rn,112,100,0,100,98.2,1.8,100,98.2,1.8,100,100,0,100,100,0,100,100,0,100,100,0,100,1.8,0,N/A
Coloraod City Unified School,public,P. O. Box 309,Colorado City,Mohave,86021-0309,n, ,47,29.8,66,96,23.4,66,89,23.4,66,89,29.8,66,96,29.8,66,96,29.8,66,96,25.5,66,91,66,0,N/A
Connolly Middle School,public,2002 East Concorda,Tempe,Maricopa,85282-,y,rn,347,98,.6,99,88.8,1.4,97,87.3,2,97,98.8,1.2,100,98.8,1.2,100,98.6,1.2,100,98.6,.9,99,2,0,N/A
Constitution Elementary,public,18440n. 15th Ave,Phoenix,Maricopa,85023-,y,rn,94,98.9,1.1,100,93.6,1.1,99,95.7,1.1,98,98.9,1.1,100,96.8,1.1,98,97.9,2.1,100,97.9,1.1,99,2.1,0,N/A
Continental Elementary School,public,P.o. Box 547,Green Valley,Pima,85622-,y,rn,63,100,0,100,96.8,3.2,100,96.8,3.2,100,100,0,100,100,0,100,100,0,100,100,0,100,3.2,0,N/A
Copper Basin K-8,public,28682 N. Main St.,San Tan Valley,Pinal,85143-,y,rn,80,96.3,3.8,100,87.5,7.5,96,87.5,7.5,95,96.3,3.8,100,95,5,100,96.3,3.8,100,96.3,3.8,100,7.5,0,N/A
Copper Canyon Elementary School,public,17650 N. 54th St,Scottsdale,Maricopa,85254-,y,rn,96,96.9,3.1,100,91.7,5.2,100,93.8,5.2,100,95.8,4.2,100,95.8,4.2,100,95.8,4.2,100,97.9,2.1,100,8.3,0,N/A
Copper Creek Elementary,public,7071 W Hillcrest Blvd.,Glendale,Maricopa,85310-,y,rn,115,99.1,.9,100,96.5,1.7,100,96.5,1.7,100,97.4,2.6,100,96.5,3.5,100,99.1,.9,100,99.1,.9,100,5.2,0,N/A
Copper King Elementary,public,10730 W. Campbell Ave,Phoenix,Maricopa,85037-,y,rn,95,100,0,100,94.7,2.1,100,94.7,2.1,100,98.9,1.1,100,100,0,100,100,0,100,100,0,100,3.2,0,N/A
Copper Point Schools ,charter,732 W Roger Rd ,Tucson ,Pima,85705-,n, ,37,100,0,100,91.9,2.7,100,97.3,2.7,100,97.3,2.7,100,97.3,2.7,100,97.3,2.7,100,97.3,2.7,100,2.7,5.4,N/A
Copper Ridge Middle School,public,10101 E. Thompson Peak Parkway,Scottsdale,Maricopa,85255-,y,rn,149,94.6,5.4,100,94.6,4.7,100,94.6,5.4,100,94.6,5.4,100,94,6,100,94.6,5.4,100,96,4,100,6.7,0,N/A
Copper Trails Elementary,public,16875 W Canyon Trails Blvd.,Goodyear,Maricopa,85338-,y,lpn,97,96.9,2.1,99,88.7,2.1,92,86.6,3.1,91,96.9,2.1,99,96.9,2.1,99,96.9,2.1,99,96.9,2.1,99,3.1,0,N/A
Copperwood,public,11232 N. 65th Ave,Glendale,Maricopa,85204-,y,rn,119,96.6,3.4,100,89.9,6.7,100,89.1,8.4,100,96.6,3.4,100,96.6,3.4,100,95.8,4.2,100,95.8,3.4,99,8.4,0,N/A
Cordova Middle School,public,5631 N 35th Ave,Phoenix,Maricopa,85017-,n, ,136,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Corona Foothills Middle School,public,16705 S Houghton Rd,Corona De Tucson,Pima,85641-,n,n/a,145,99.3,.7,100,96.6,2.1,99,95.9,2.8,99,98.6,1.4,100,98.6,1.4,100,97.9,1.4,99,99.3,.7,100,3.4,0,N/A
Coronado Elementary School,public,4333 S. Deanza Blvd.,Gilbert,Maricopa,85297-,n, ,106,97.2,2.8,100,96.2,1.9,98,96.2,1.9,98,98.1,1.9,100,97.2,2.8,100,96.2,1.9,98,98.1,1.9,100,2.8,0,N/A
Coronado Elementary School - Hereford,public,P. O. Box 38,Hereford,Cochise,85615-,y,rn,50,98,2,100,74,4,100,90,6,100,98,2,100,98,2,100,98,2,100,98,2,100,6,0,N/A
Coronado K-8,public,3401 E. Wilds Rd.,Tucson,Pima,85739-,y,rn,161,96.9,3.1,100,96.9,0,100,96.9,3.1,100,96.9,3.1,100,96.9,3.1,100,96.9,3.1,100,96.9,3.1,100,3.1,0,N/A
Cortez Park Charter Middle School,charter,3535 W Dunlap Ave,Phoenix,Maricopa,85051-,n, ,83,95.2,1.2,96,95.2,2.4,100,96.4,2.4,100,97.6,1.2,99,97.6,1.2,99,96.4,1.2,98,98.8,1.2,100,2.4,3.6,N/A
Cortina Elementary,public,19680 S 188th St,Queen Creek,Maricopa,85142-,n, ,145,95.2,4.8,100,91.7,6.9,100,91.7,6.9,100,95.2,4.8,100,95.9,4.1,100,95.9,4.1,100,96.6,3.4,100,9,0,N/A
Cotton Boll Elementary,public,8540 W Butler,Peoria,Maricopa,85345-,y,rn,112,98.2,0,98,95.5,2.7,98,95.5,2.7,98,99.1,.9,100,99.1,.9,100,99.1,.9,100,100,0,100,2.7,0,N/A
Cottonwood Middle School,public,500 E. Mingus,Cottonwood,Yavapai,86326-,n,n/a,168,97,2.4,99,88.7,8.3,99,89.9,8.3,99,96.4,3,99,96.4,3,99,98.8,1.2,100,98.8,1.2,100,7.1,0,N/A
Country Gardens Charter School,charter,6313 West Southern Avenue,Laveen,Maricopa,85339-,n, ,38,100,0,100,86.8,7.9,97,89.5,5.3,97,100,0,100,100,0,100,100,0,100,100,0,100,7.9,0,N/A
Country Meadows Elementary,public,8409 N. 111th Avenue,Peoria,Maricopa,85345-,y,rn,137,100,0,100,92.7,2.9,98,92,2.9,97,100,0,100,100,0,100,100,0,100,100,0,100,2.9,0,N/A
Country Place Elementary,public,10207 W. Country Place Blvd.,Tolleson,Maricopa,85353-,y,lpn,92,98.9,0,99,94.6,0,98,93.5,0,93,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Countryside Elementary,public,15034 N Parkview Place,Surprise,Maricopa,85379-,y,lpn,117,97.4,2.6,100,93.2,4.3,100,92.3,6.8,100,96.6,3.4,100,96.6,3.4,100,97.4,2.6,100,97.4,2.6,100,7.7,.9,N/A
Coyote Hills Elementary,public,21180 N 87th Ave,Peoria,Maricopa,85382-,y,rn,93,98.9,1.1,100,81.7,2.2,84,81.7,2.2,84,98.9,1.1,100,98.9,1.1,100,98.9,1.1,100,98.9,1.1,100,2.2,0,N/A
Coyote Ridge,public,7677 W. Bethany Home Rd,Glendale,Maricopa,85303-,y,lpn,109,100,0,100,96.3,2.8,100,96.3,2.8,99,99.1,.9,100,99.1,.9,100,99.1,.9,100,100,0,100,2.8,0,N/A
Coyote Springs Elementary School,public,6625 N. Cattletrack Rd.,Prescott Valley,Yavapai,86314-,y,rn,85,97.6,2.4,100,90.6,0,100,90.6,9.4,100,100,0,100,98.8,1.2,100,98.8,1.2,100,97.6,2.4,100,8.2,2.4,N/A
Coyote Trail Elementary,public,8000 N Silverbell Road,Tucson,Pima,85743-,n,n/a,76,93.4,6.6,100,93.4,6.6,100,89.5,10.5,100,96.1,3.9,100,98.7,1.3,100,96.1,3.9,100,98.7,1.3,100,15.8,0,N/A
Creighton,public,2802 E Mcdowell Rd,Phoenix,Maricopa,85008-,y,lpn,91,100,0,100,98.9,0,99,98.9,0,99,98.9,0,99,100,0,100,100,0,100,100,0,100,0,0,N/A
Crismon Elementary,public,825 W Medina Ave,Mesa,Maricopa,85210-,y,rn,80,97.5,1.3,99,93.8,1.3,99,93.8,1.3,99,97.5,2.5,100,97.5,2.5,100,97.5,1.3,99,100,0,100,3.8,0,N/A
Cta - Goodman,public,2600 W. Knox Road,Chandler,Maricopa,85224-,n, ,96,99,1,100,100,0,100,100,0,100,99,1,100,100,0,100,99,1,100,99,1,100,1,0,N/A
David Crockett School,public,501 N. 36th Street,Phoenix,Maricopa,85008-,y,rn,75,97.3,1.3,99,88,6.7,95,86.7,8,96,86.7,8,95,97.3,1.3,99,96,2.7,99,97.3,2.7,100,5.3,0,N/A
Degrazia Elementary,public,5051 W. Overton,Tucson,Pima,85742-,n, ,76,98.7,1.3,100,98.7,1.3,100,94.7,5.3,100,98.7,1.3,100,98.7,1.3,100,98.7,1.3,100,98.7,1.3,100,1.3,3.9,N/A
Desert Canyon Middle School,public,10203 E. Mcdowell Mountain Ranch Rd. ,Scottsdale,Maricopa,85255-,y,rn,172,94.2,5.2,99,87.2,7,95,85.5,7.6,94,94.2,5.8,100,94.2,5.8,100,94.2,5.8,100,93,7,100,9.9,.6,N/A
Desert Christian Schools K-8,private,9415 E. Wrightstown Road,Tucson,Pima,85715-,n,n/a,27,100,0,100,96.3,3.7,100,96.3,3.7,100,100,0,100,100,0,100,100,0,100,100,0,100,3.7,0,N/A
Desert Cove Elementary School,charter,11020 N. 28th Street,Phoenix ,Maricopa,85028-,y,rn,78,93.6,5.1,99,91,7.7,99,88.5,10.3,99,94.9,5.1,100,94.9,5.1,100,93.6,6.4,100,94.9,5.1,100,7.7,1.3,N/A
Desert Harbor,public,15585 North 91st Avenue,Peoria,Maricopa,85382-,y,rn,76,100,0,100,68.4,0,68,67.1,0,67,98.7,0,99,98.7,0,99,100,0,100,100,0,100,0,0,N/A
Desert Horizon,public,8525 W Osborn Rd,Phoenix,Maricopa,85037-,n,n/a,93,98.9,1.1,100,98.9,1.1,100,98.9,1.1,100,98.9,1.1,100,98.9,1.1,100,98.9,1.1,100,98.9,1.1,100,1.1,0,N/A
