SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HIB,PCT_EXEMPT_HIB,PCT_COMPLIANCE_HIB,PCT_IMMUNE_HEPA,PCT_EXEMPT_HEPA,PCT_COMPLIANCE_HEPA,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
BRIDGES EARLY CHILDHOOD EDUCATION,N/A,1201 N 66TH ST,MESA,Maricopa,85205,N/A,,67,94,-,N/A,94,-,N/A,92.5,-,N/A,92.5,-,N/A,89.6,-,N/A,92.5,-,N/A,91,-,N/A,7.5,4.5,N/A
BRIDGES EARLY CHILDHOOD EDUCATION III,N/A,1494 S GILBERT RD,GILBERT,Maricopa,85233,N/A,,80,93.8,-,N/A,93.8,-,N/A,93.8,-,N/A,93.8,-,N/A,92.5,-,N/A,93.8,-,N/A,93.8,-,N/A,6.3,2.5,N/A
BRIDGES PRESCHOOL,N/A,20635 S OLD ELLSWORTH RD,QUEEN CREEK,Maricopa,85142,N/A,,66,98.5,-,N/A,98.5,-,N/A,97,-,N/A,97,-,N/A,89.4,-,N/A,93.9,-,N/A,97,-,N/A,3,0,N/A
BRIDGES PRESCHOOL,N/A,7570 SOUTH WILLOW DRIVE,TEMPE,Maricopa,85283,N/A,,64,95.3,-,N/A,96.9,-,N/A,96.9,-,N/A,93.8,-,N/A,92.2,-,N/A,98.4,-,N/A,98.4,-,N/A,7.8,0,N/A
BRIDGES PRESCHOOL,N/A,"1601 W MAIN ST, BLDG 4",MESA,Maricopa,85201,N/A,,45,91.1,-,N/A,91.1,-,N/A,93.3,-,N/A,91.1,-,N/A,84.4,-,N/A,91.1,-,N/A,91.1,-,N/A,11.1,4.4,N/A
BRIDGES PRESCHOOL 5,N/A,1997 W ELLIOT RD,CHANDLER,Maricopa,85224,N/A,,74,85.1,-,N/A,91.9,-,N/A,90.5,-,N/A,91.9,-,N/A,79.7,-,N/A,87.8,-,N/A,91.9,-,N/A,4.1,0,N/A
BRIGHT BEGINNINGS SCHOOL,N/A,400 NORTH ANDERSEN BLVD,CHANDLER,Maricopa,85224,N/A,,64,95.3,-,N/A,95.3,-,N/A,95.3,-,N/A,95.3,-,N/A,95.3,-,N/A,93.8,-,N/A,96.9,-,N/A,7.8,0,N/A
BRIGHT FUTURE STARS,N/A,1236 SOUTH  STAPLEY DRIVE,MESA,Maricopa,85204,N/A,,39,89.7,-,N/A,92.3,-,N/A,100,-,N/A,94.9,-,N/A,74.4,-,N/A,94.9,-,N/A,94.9,-,N/A,2.6,0,N/A
BRIGHT HORIZONS AT ASU RESEARCH PARK,N/A,7660 SOUTH RESEARCH DRIVE,TEMPE,Maricopa,85284,N/A,,113,92.9,-,N/A,94.7,-,N/A,94.7,-,N/A,94.7,-,N/A,93.8,-,N/A,92,-,N/A,93.8,-,N/A,8.8,0.9,N/A
BRIGHT HORIZONS AT NORTERRA,N/A,ONE NORTH NORTERRA PARKWAY,PHOENIX,Maricopa,85085,N/A,,81,87.7,-,N/A,93.8,-,N/A,93.8,-,N/A,95.1,-,N/A,61.7,-,N/A,87.7,-,N/A,95.1,-,N/A,4.9,0,N/A
BRIGHT HORIZONS FAMILY CENTER,N/A,1151 WEST RAY ROAD,CHANDLER,Maricopa,85224,N/A,,57,98.2,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,80.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
BRIGHT IDEAS CHILDCARE - BROADWAY,N/A,4358 EAST BROADWAY ROAD,PHOENIX,Maricopa,85040,N/A,,48,87.5,-,N/A,95.8,-,N/A,100,-,N/A,95.8,-,N/A,64.6,-,N/A,93.8,-,N/A,95.8,-,N/A,0,0,N/A
BRIGHT IDEAS CHILDCARE AT TEMPE,N/A,2720 SOUTH DORSEY LANE,TEMPE,Maricopa,85282,N/A,,66,98.5,-,N/A,98.5,-,N/A,98.5,-,N/A,97,-,N/A,95.5,-,N/A,98.5,-,N/A,98.5,-,N/A,1.5,1.5,N/A
BRIGHTER ANGELS LEARNING CENTER,N/A,3320 WEST SOUTHERN AVENUE STE 102,PHOENIX,Maricopa,85041,N/A,,73,79.5,-,N/A,94.5,-,N/A,95.9,-,N/A,90.4,-,N/A,69.9,-,N/A,90.4,-,N/A,94.5,-,N/A,0,0,N/A
BRIGHTER ANGELS LEARNING CENTER / SCOTTSDALE,N/A,4856 EAST GREENWAY ROAD,SCOTTSDALE,Maricopa,85254,N/A,,25,92,-,N/A,96,-,N/A,96,-,N/A,92,-,N/A,84,-,N/A,88,-,N/A,96,-,N/A,8,0,N/A
BRIGHTER ANGELS LEARNING CENTER L L C,N/A,"10740 WEST LOWER BUCKEYE ROAD, #101",AVONDALE,Maricopa,85323,N/A,,64,96.9,-,N/A,98.4,-,N/A,98.4,-,N/A,96.9,-,N/A,90.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
BUCKEYE,N/A,113 E CENTER,Buckeye,Maricopa,85326,N/A,,30,96.7,-,N/A,100,-,N/A,100,-,N/A,93.3,-,N/A,90,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
BUCKEYE ELEM,N/A,405 S 7TH ST,Buckeye,Maricopa,85326,N/A,,33,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
BUCKEYE ELEMENTARY SCHOOL DISTRICT PRESCHOOL,N/A,25555 W DURANGO ST,BUCKEYE,Maricopa,85326,N/A,,115,93.9,-,N/A,93.9,-,N/A,95.7,-,N/A,93.9,-,N/A,91.3,-,N/A,95.7,-,N/A,95.7,-,N/A,7,0,N/A
BURK ELEMENTARY PRESCHOOL,N/A,545 NORTH BURK STREET,GILBERT,Maricopa,85234,N/A,,26,96.2,-,N/A,100,-,N/A,96.2,-,N/A,100,-,N/A,96.2,-,N/A,100,-,N/A,96.2,-,N/A,3.8,0,N/A
BURTON,N/A,4801 WEST MARYLAND AVENUE,GLENDALE,Maricopa,85301,N/A,,34,97.1,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,91.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Beautiful Savior Academy,N/A,7570 N. Thornydale,Tucson,Pima,85741,N/A,,76,96.1,-,N/A,96.1,-,N/A,97.4,-,N/A,94.7,-,N/A,77.6,-,N/A,94.7,-,N/A,97.4,-,N/A,3.9,0,N/A
Beaver Dam Elementary Preschool,N/A,P.O. Box 730,Beaver Dam,Mohave,86432,N/A,,27,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,85.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
"Beginning School, The",N/A,4440 N. Campbell Ave.,Tucson,Pima,85718,N/A,,55,98.2,-,N/A,98.2,-,N/A,98.2,-,N/A,98.2,-,N/A,67.3,-,N/A,98.2,-,N/A,98.2,-,N/A,1.8,0,N/A
Berean Academy Preschool,N/A,4699 E. Hwy 90,Sierra Vista,Cochise,85635,N/A,,50,98,-,N/A,96,-,N/A,98,-,N/A,96,-,N/A,78,-,N/A,98,-,N/A,98,-,N/A,0,0,N/A
Big Red Barn,N/A,2175 S. Arizona Ave.,Yuma,Yuma,85364,N/A,,153,90.2,-,N/A,94.1,-,N/A,96.1,-,N/A,94.8,-,N/A,83.7,-,N/A,90.2,-,N/A,96.1,-,N/A,2,0,N/A
Blackwater Community Preschool,N/A,3652 E Blackwater School Rd,Coolidge,Pinal,85128,N/A,,49,100,-,N/A,100,-,N/A,100,-,N/A,95.9,-,N/A,98,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Bonita Head Start,N/A,602 East 22nd St,Tucson,Cochise,85607,N/A,,82,98.8,-,N/A,100,-,N/A,98.8,-,N/A,100,-,N/A,79.3,-,N/A,100,-,N/A,97.6,-,N/A,0,0,N/A
Bonnie Brennan Preschool,N/A,PO Box 580,Winslow,Navajo,86047,N/A,,23,95.7,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,82.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Bright Futures Preschool,N/A,6411 N. Robert Rd. ,Prescott Valley,Yavapai,86314,N/A,,103,94.2,-,N/A,95.1,-,N/A,96.1,-,N/A,95.1,-,N/A,82.5,-,N/A,93.2,-,N/A,95.1,-,N/A,9.7,0,N/A
Bright Minds Preschool,N/A,"20987 John Wayne Pkwy, Ste B104-305",Maricopa,Pinal,85139,N/A,,53,98.1,-,N/A,100,-,N/A,100,-,N/A,98.1,-,N/A,86.8,-,N/A,96.2,-,N/A,100,-,N/A,1.9,1.9,N/A
Bright Star Learning Center ,N/A,1750 E. Prince Rd.,Tucson,Pima,85719,N/A,,40,95,-,N/A,95,-,N/A,90,-,N/A,95,-,N/A,55,-,N/A,95,-,N/A,92.5,-,N/A,0,5,N/A
Brighter Day Preschool,N/A,PO Box 488,Pima,Graham,85543,N/A,,49,83.7,-,N/A,85.7,-,N/A,85.7,-,N/A,83.7,-,N/A,57.1,-,N/A,83.7,-,N/A,83.7,-,N/A,14.3,0,N/A
Buena Vista Bright Futures Child Care,N/A,P.O. Box 1600,Cottonwood,Yavapai,86326,N/A,,33,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,63.6,-,N/A,97,-,N/A,100,-,N/A,3,0,N/A
Building Blocks Preschool,N/A,2040 Golden Gate Avenue,Kingman,Mohave,86401,N/A,,49,87.8,-,N/A,89.8,-,N/A,89.8,-,N/A,91.8,-,N/A,71.4,-,N/A,87.8,-,N/A,87.8,-,N/A,12.2,2,N/A
Bulldog Boulevard Preschool,N/A,1400 W. 11th Street,Safford,Graham,85546,N/A,,26,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,88.5,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Busy Bee Learning Center,N/A,8665 E. Florentine Rd.,Prescott Valley,Yavapai,86314,N/A,,68,95.6,-,N/A,95.6,-,N/A,95.6,-,N/A,95.6,-,N/A,57.4,-,N/A,95.6,-,N/A,95.6,-,N/A,4.4,0,N/A
C P L C  PHOENIX EARLY HEAD START,N/A,1402 SOUTH CENTRAL AVENUE,PHOENIX,Maricopa,85004,N/A,,52,98.1,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,94.2,-,N/A,98.1,-,N/A,100,-,N/A,0,0,N/A
C P L C EARLY CHILDHOOD DEVELOPMENT DYSART,N/A,15815 N DESERT SAGE DR,SURPRISE,Maricopa,85378,N/A,,65,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
C.E.P Copper Creek Preschool,N/A,11620 N. Copper Spring Tr.,Tucson,Pima,85737,N/A,,44,90.9,-,N/A,97.7,-,N/A,100,-,N/A,95.5,-,N/A,77.3,-,N/A,95.5,-,N/A,100,-,N/A,4.5,0,N/A
C.E.P Lulu Walker Preschool,N/A,1750 W. Roller Coaster,Tucson,Pima,85705,N/A,,30,86.7,-,N/A,93.3,-,N/A,93.3,-,N/A,93.3,-,N/A,76.7,-,N/A,93.3,-,N/A,93.3,-,N/A,6.7,0,N/A
C.G.E.S.D.#4 - Early Childhood Learning Center,N/A,390 E. Lakeside Parkway,Casa Grande,Pinal,85122,N/A,,151,97.4,-,N/A,98,-,N/A,99.3,-,N/A,93.4,-,N/A,86.1,-,N/A,96.7,-,N/A,99.3,-,N/A,1.3,0,N/A
C.O.C.S.D.#6 - Bright Bears,N/A,1500 S. Monte Tesoro Dr.,Cottonwood,Yavapai,86326,N/A,,27,74.1,-,N/A,77.8,-,N/A,77.8,-,N/A,77.8,-,N/A,48.1,-,N/A,77.8,-,N/A,74.1,-,N/A,22.2,0,N/A
C.R.U.H.S.D.#2 - Tiny T-Birds,N/A,2251 Hwy 95 ,Bullhead City,Mohave,86442,N/A,,26,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,57.7,-,N/A,92.3,-,N/A,96.2,-,N/A,7.7,0,N/A
CACTUS C O O P,N/A,6330 WEST GREENWAY ROAD,GLENDALE,Maricopa,85306,N/A,,22,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,95.5,-,N/A,95.5,-,N/A,100,-,N/A,0,0,N/A
CACTUS PRESCHOOL #1,N/A,3920 EAST SOUTHERN AVENUE,PHOENIX,Maricopa,85040,N/A,,71,88.7,-,N/A,97.2,-,N/A,93,-,N/A,97.2,-,N/A,87.3,-,N/A,94.4,-,N/A,93,-,N/A,1.4,2.8,N/A
CACTUS PRESCHOOL I I I,N/A,2121 EAST BROADWAY ROAD,TEMPE,Maricopa,85282,N/A,,96,96.9,-,N/A,96.9,-,N/A,96.9,-,N/A,96.9,-,N/A,93.8,-,N/A,93.8,-,N/A,96.9,-,N/A,3.1,0,N/A
CACTUS VIEW ELEM,N/A,17602 N CENTRAL AVE,PHOENIX,Maricopa,85022,N/A,,38,94.7,-,N/A,100,-,N/A,100,-,N/A,94.7,-,N/A,94.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CALVARY CENTRAL DAY CARE INC,N/A,2831 WEST GLENDALE AVENUE,PHOENIX,Maricopa,85051,N/A,,30,96.7,-,N/A,96.7,-,N/A,100,-,N/A,96.7,-,N/A,96.7,-,N/A,96.7,-,N/A,96.7,-,N/A,3.3,0,N/A
CALVARY CHRISTIAN SCHOOL,N/A,19248 EAST SAN TAN BOULEVARD,QUEEN CREEK,Maricopa,85142,N/A,,22,100,-,N/A,95.5,-,N/A,95.5,-,N/A,95.5,-,N/A,90.9,-,N/A,90.9,-,N/A,90.9,-,N/A,18.2,0,N/A
CALVARY NORTH PRESCHOOL,N/A,14201 NORTH 32ND STREET,PHOENIX,Maricopa,85032,N/A,,43,90.7,-,N/A,90.7,-,N/A,90.7,-,N/A,90.7,-,N/A,79.1,-,N/A,88.4,-,N/A,81.4,-,N/A,9.3,0,N/A
CAMELBACK CHRISTIAN SCHOOL,N/A,3900 EAST STANFORD DRIVE,PARADISE VALLEY,Maricopa,85253,N/A,,81,87.7,-,N/A,87.7,-,N/A,85.2,-,N/A,84,-,N/A,81.5,-,N/A,80.2,-,N/A,85.2,-,N/A,13.6,0,N/A
CAMELBACK DESERT SCHOOL,N/A,9606 EAST KALIL DRIVE,SCOTTSDALE,Maricopa,85260,N/A,,97,94.8,-,N/A,94.8,-,N/A,94.8,-,N/A,94.8,-,N/A,94.8,-,N/A,94.8,-,N/A,94.8,-,N/A,5.2,0,N/A
CAMELOT CHILD CARE #2,N/A,1116 SOUTH MCCLINTOCK DRIVE,TEMPE,Maricopa,85281,N/A,,24,83.3,-,N/A,83.3,-,N/A,83.3,-,N/A,87.5,-,N/A,50,-,N/A,83.3,-,N/A,83.3,-,N/A,12.5,0,N/A
CAMPUS CHILDREN'S CENTER - BRIGHT HORIZONS,N/A,910 SOUTH TERRACE ROAD,TEMPE,Maricopa,85281,N/A,,64,96.9,-,N/A,98.4,-,N/A,98.4,-,N/A,98.4,-,N/A,89.1,-,N/A,98.4,-,N/A,98.4,-,N/A,0,0,N/A
CANYON RIDGE PRESCHOOL,N/A,17359 W SURPRISE FARMS LOOP NORTH,SURPRISE,Maricopa,85388,N/A,,29,100,-,N/A,100,-,N/A,100,-,N/A,96.6,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CANYON RIM ELEMENTARY PRESCHOOL,N/A,3045 SOUTH CANYON RIM ROAD,MESA,Maricopa,85212,N/A,,46,95.7,-,N/A,97.8,-,N/A,97.8,-,N/A,95.7,-,N/A,93.5,-,N/A,95.7,-,N/A,93.5,-,N/A,4.3,0,N/A
CANYON SPRINGS ELEM,N/A,42901 N 45TH AVE,PHOENIX,Maricopa,85087,N/A,,28,96.4,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,89.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CAREBEAR PRESCHOOL,N/A,244 WEST CHANDLER HEIGHTS ROAD,CHANDLER,Maricopa,85248,N/A,,116,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,96.6,-,N/A,97.4,-,N/A,2.6,0,N/A
CAREER SUCCESS SAGE,N/A,3120 NORTH 32ND STREET,PHOENIX,Maricopa,85018,N/A,,22,90.9,-,N/A,95.5,-,N/A,95.5,-,N/A,95.5,-,N/A,95.5,-,N/A,90.9,-,N/A,95.5,-,N/A,0,4.5,N/A
CAROL RAE RANCH ELEM PRESCHOOL,N/A,3777 E HOUSTON AVE,GILBERT,Maricopa,85234,N/A,,21,95.2,-,N/A,95.2,-,N/A,85.7,-,N/A,95.2,-,N/A,90.5,-,N/A,90.5,-,N/A,90.5,-,N/A,14.3,0,N/A
CASA DEL NINO BILINGUAL MONTESSORI SCHOOL,N/A,2625 WEST QUEEN CREEK ROAD STE 6,CHANDLER,Maricopa,85248,N/A,,29,93.1,-,N/A,93.1,-,N/A,96.6,-,N/A,93.1,-,N/A,89.7,-,N/A,93.1,-,N/A,96.6,-,N/A,6.9,0,N/A
CASY PRESCHOOL,N/A,9350 EAST CACTUS ROAD,SCOTTSDALE,Maricopa,85262,N/A,,162,95.1,-,N/A,95.7,-,N/A,93.8,-,N/A,95.1,-,N/A,89.5,-,N/A,91.4,-,N/A,93.8,-,N/A,8.6,0.6,N/A
CAVE CREEK MONTESSORI,N/A,29209 NORTH 56TH STREET,CAVE CREEK,Maricopa,85331,N/A,,50,84,-,N/A,88,-,N/A,90,-,N/A,90,-,N/A,72,-,N/A,84,-,N/A,90,-,N/A,10,0,N/A
CHABAD ALEPH BET PRESCHOOL,N/A,2110 EAST LINCOLN DRIVE,PHOENIX,Maricopa,85016,N/A,,36,77.8,-,N/A,77.8,-,N/A,80.6,-,N/A,69.4,-,N/A,52.8,-,N/A,61.1,-,N/A,77.8,-,N/A,30.6,0,N/A
CHAI CHILDHOOD CENTER,N/A,4645 EAST MARILYN ROAD,PHOENIX,Maricopa,85032,N/A,,58,100,-,N/A,98.3,-,N/A,100,-,N/A,94.8,-,N/A,94.8,-,N/A,98.3,-,N/A,98.3,-,N/A,0,0,N/A
CHANDLER GILBERT FAMILY Y M C A,N/A,1655 WEST FRYE ROAD,CHANDLER,Maricopa,85224,N/A,,63,79.4,-,N/A,88.9,-,N/A,93.7,-,N/A,87.3,-,N/A,73,-,N/A,85.7,-,N/A,92.1,-,N/A,6.3,0,N/A
CHAPARRAL CHRISTIAN SCHOOL,N/A,6451 EAST SHEA BOULEVARD,SCOTTSDALE,Maricopa,85254,N/A,,25,88,-,N/A,88,-,N/A,88,-,N/A,88,-,N/A,88,-,N/A,80,-,N/A,88,-,N/A,12,0,N/A
CHAPARRAL ELEMENTARY PRESCHOOL,N/A,3808 WEST JOAN D'ARC,PHOENIX,Maricopa,85029,N/A,,33,90.9,-,N/A,100,-,N/A,97,-,N/A,90.9,-,N/A,97,-,N/A,97,-,N/A,97,-,N/A,0,0,N/A
CHEYENNE TRADITIONAL SCHOOL,N/A,13636 N 100TH ST,SCOTTSDALE,Maricopa,85260,N/A,,23,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,95.7,-,N/A,100,-,N/A,0,0,N/A
CHILD ENRICHMENT CENTER,N/A,P O BOX 327,BUCKEYE,Maricopa,85326,N/A,,43,97.7,-,N/A,100,-,N/A,97.7,-,N/A,100,-,N/A,93,-,N/A,93,-,N/A,97.7,-,N/A,0,0,N/A
CHILD'S PLAY PRESCHOOL - ECS,N/A,P O BOX 426 ,CAVE CREEK,Maricopa,85327,N/A,,29,93.1,-,N/A,93.1,-,N/A,93.1,-,N/A,93.1,-,N/A,89.7,-,N/A,89.7,-,N/A,93.1,-,N/A,10.3,0,N/A
CHILDREN OF HOPE CHILD DEVELOPMENT CENTER,N/A,2601 EAST THUNDERHILL PLACE,PHOENIX,Maricopa,85048,N/A,,49,83.7,-,N/A,83.7,-,N/A,93.9,-,N/A,91.8,-,N/A,85.7,-,N/A,79.6,-,N/A,93.9,-,N/A,6.1,0,N/A
CHILDREN'S ACADEMY,N/A,3301 NORTH 32ND STREET,PHOENIX,Maricopa,85018,N/A,,24,66.7,-,N/A,66.7,-,N/A,100,-,N/A,70.8,-,N/A,87.5,-,N/A,83.3,-,N/A,100,-,N/A,0,0,N/A
CHILDREN'S CAMPUS,N/A,2830 NORTH 43RD AVENUE,PHOENIX,Maricopa,85009,N/A,,50,80,-,N/A,94,-,N/A,98,-,N/A,94,-,N/A,80,-,N/A,96,-,N/A,98,-,N/A,0,0,N/A
CHILDREN'S CHOICE LEARNING CENTER/ BANNER BAYWOOD,N/A,6435 EAST BAYWOOD AVENUE,MESA,Maricopa,85206,N/A,,99,92.9,-,N/A,93.9,-,N/A,93.9,-,N/A,93.9,-,N/A,93.9,-,N/A,93.9,-,N/A,93.9,-,N/A,3,0,N/A
CHILDREN'S LEARNING ADVENTURE CHILDCARE CENTER,N/A,15370 W VAN BUREN ST,GOODYEAR,Maricopa,85338,N/A,,96,80.2,-,N/A,85.4,-,N/A,89.6,-,N/A,86.5,-,N/A,67.7,-,N/A,87.5,-,N/A,89.6,-,N/A,6.3,1,N/A
CHILDREN'S LEARNING ADVENTURE CHILDCARE CENTER,N/A,7616 S 55TH AVE,LAVEEN,Maricopa,85339,N/A,,171,73.1,-,N/A,88.3,-,N/A,87.7,-,N/A,86,-,N/A,54.4,-,N/A,87.7,-,N/A,87.7,-,N/A,3.5,0,N/A
CHILDREN'S LEARNING ADVENTURE CHILDCARE CENTER,N/A,"3131 E CAMELBACK RD, #420 ",PHOENIX,Maricopa,85016,N/A,,167,95.8,-,N/A,95.8,-,N/A,95.8,-,N/A,95.8,-,N/A,92.2,-,N/A,92.2,-,N/A,95.8,-,N/A,4.2,0,N/A
CHILDREN'S LEARNING ADVENTURE CHILDCARE CENTER,N/A,14775 N SCOTTSDALE RD,SCOTTSDALE,Maricopa,85260,N/A,,229,83,-,N/A,90.4,-,N/A,92.6,-,N/A,90.8,-,N/A,75.5,-,N/A,86.9,-,N/A,90.8,-,N/A,3.1,0,N/A
CHILDREN'S LEARNING ADVENTURE CHILDCARE CENTER,N/A,1842 S CRISMON RD,MESA,Maricopa,85209,N/A,,201,85.6,-,N/A,95.5,-,N/A,90.5,-,N/A,96.5,-,N/A,78.6,-,N/A,91.5,-,N/A,90.5,-,N/A,2,0.5,N/A
CHILDREN'S PLAYHOUSE PRESCHOOL,N/A,1940 WEST GREENWAY ROAD,PHOENIX,Maricopa,85023,N/A,,26,96.2,-,N/A,100,-,N/A,100,-,N/A,96.2,-,N/A,84.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CHILDREN'S SAFARI LEARNING CENTER L L C,N/A,7307 EAST HAMPTON AVENUE,MESA,Maricopa,85209,N/A,,95,98.9,-,N/A,97.9,-,N/A,97.9,-,N/A,98.9,-,N/A,90.5,-,N/A,95.8,-,N/A,95.8,-,N/A,6.3,0,N/A
"CHILDREN'S WUNDERLAND, INC.",N/A,3523 NORTH 43RD AVENUE,PHOENIX,Maricopa,85031,N/A,,40,85,-,N/A,92.5,-,N/A,100,-,N/A,90,-,N/A,72.5,-,N/A,87.5,-,N/A,100,-,N/A,0,0,N/A
CHILDRENS CHOICE LEARNING CENTER AT SCOTTSDALE HEA,N/A,10028 NORTH 92ND STREET,SCOTTSDALE,Maricopa,85258,N/A,,89,97.8,-,N/A,96.6,-,N/A,100,-,N/A,97.8,-,N/A,95.5,-,N/A,97.8,-,N/A,100,-,N/A,0,0,N/A
CHILDTIME ,N/A,3546 EAST THOMAS ROAD,PHOENIX,Maricopa,85018,N/A,,48,62.5,-,N/A,89.6,-,N/A,89.6,-,N/A,89.6,-,N/A,58.3,-,N/A,87.5,-,N/A,87.5,-,N/A,0,0,N/A
CHILDTIME CHILDCARE,N/A,5050 EAST WARNER ROAD,PHOENIX,Maricopa,85044,N/A,,36,80.6,-,N/A,88.9,-,N/A,86.1,-,N/A,86.1,-,N/A,66.7,-,N/A,86.1,-,N/A,88.9,-,N/A,0,0,N/A
CHILDTIME CHILDCARE,N/A,9105 NORTH 57TH DRIVE,GLENDALE,Maricopa,85302,N/A,,55,98.2,-,N/A,98.2,-,N/A,96.4,-,N/A,92.7,-,N/A,74.5,-,N/A,94.5,-,N/A,96.4,-,N/A,1.8,0,N/A
CHILDTIME CHILDREN'S CENTER,N/A,3011 WEST BELL ROAD,PHOENIX,Maricopa,85053,N/A,,83,95.2,-,N/A,100,-,N/A,98.8,-,N/A,98.8,-,N/A,89.2,-,N/A,97.6,-,N/A,98.8,-,N/A,1.2,0,N/A
CHILDTIME CHILDREN'S CENTER,N/A,350 NORTH PENNINGTON DRIVE,CHANDLER,Maricopa,85224,N/A,,68,88.2,-,N/A,92.6,-,N/A,89.7,-,N/A,92.6,-,N/A,79.4,-,N/A,92.6,-,N/A,88.2,-,N/A,8.8,0,N/A
CHILDTIME CHILDREN'S CENTER,N/A,5154 EAST ADOBE STREET,MESA,Maricopa,85205,N/A,,84,96.4,-,N/A,100,-,N/A,98.8,-,N/A,94,-,N/A,94,-,N/A,94,-,N/A,97.6,-,N/A,1.2,1.2,N/A
CHILDTIME CHILDREN'S CENTER,N/A,1111 NORTH HORNE,MESA,Maricopa,85203,N/A,,31,74.2,-,N/A,90.3,-,N/A,93.5,-,N/A,93.5,-,N/A,71,-,N/A,90.3,-,N/A,93.5,-,N/A,0,0,N/A
CHILDTIME CHILDREN'S CENTER ,N/A,1212 E GLENDALE AVE,PHOENIX,Maricopa,85020,N/A,,44,72.7,-,N/A,88.6,-,N/A,88.6,-,N/A,88.6,-,N/A,54.5,-,N/A,79.5,-,N/A,88.6,-,N/A,4.5,2.3,N/A
CHILDTIME LEARNING CENTERS,N/A,3319 EAST BASELINE ROAD,GILBERT,Maricopa,85234,N/A,,35,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CHOLLA PRESCHOOL,N/A,3602 E CHOLLA,PHOENIX,Maricopa,85028,N/A,,132,97,-,N/A,98.5,-,N/A,95.5,-,N/A,98.5,-,N/A,93.9,-,N/A,96.2,-,N/A,97.7,-,N/A,0,0,N/A
CHRIST CHURCH SCHOOL,N/A,4015 EAST LINCOLN DRIVE,PARADISE VALLEY,Maricopa,85253,N/A,,115,96.5,-,N/A,95.7,-,N/A,96.5,-,N/A,93.9,-,N/A,88.7,-,N/A,88.7,-,N/A,93.9,-,N/A,16.5,0,N/A
CHRIST LUTHERAN PRESCHOOL,N/A,3901 EAST INDIAN SCHOOL ROAD,PHOENIX,Maricopa,85018,N/A,,54,94.4,-,N/A,92.6,-,N/A,98.1,-,N/A,96.3,-,N/A,90.7,-,N/A,90.7,-,N/A,98.1,-,N/A,5.6,0,N/A
CHRIST'S GREENFIELD LUTHERAN PRESCHOOL,N/A,425 NORTH GREENFIELD ROAD,GILBERT,Maricopa,85234,N/A,,152,92.8,-,N/A,94.1,-,N/A,93.4,-,N/A,94.1,-,N/A,89.5,-,N/A,93.4,-,N/A,93.4,-,N/A,11.2,0.7,N/A
