SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_TDAP,PCT_EXEMPT_TDAP,PCT_COMPLIANCE_TDAP,PCT_IMMUNE_MVMVC,PCT_EXEMPT_MVMVC,PCT_COMPLIANCE_MVMVC,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Mesa Preparatory Academy,charter,1303 S. Lindsay Rd,Mesa,Maricopa,85204,N/A,,75,87,15.4,-,72,22.7,-,72,24,-,85,14.7,-,84,16,-,87,13.3,-,87,13.3,-,24,0,N/A
Mesa View Elementary School,public,P.o. Box 587,Chinle,Apache,86503-,N/A,,74,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Mesquite Elementary,public,4451 W. 28th St.,Yuma,Yuma,85364-,N/A,,115,100,0,-,97,1.7,-,97,1.7,-,100,0,-,100,0,-,100,0,-,100,0,-,1.7,0,N/A
Mesquite Elementary,public,1000 E Mesquite St,Gilbert,Maricopa,85296-,N/A,,98,96,4.3,-,94,4.1,-,95,4.1,-,96,4.1,-,96,4.1,-,98,2,-,98,2,-,4.1,0,N/A
Micheal Anderson School,public,45 S. 3rd Ave.,Avondale,Maricopa,85323-,N/A,,77,100,0,-,94,1.3,-,95,1.3,-,100,0,-,100,0,-,100,0,-,100,0,-,1.3,0,N/A
Miles Elc,public,1400 E. Broadway Blvd,Tucson,Pima,85719-,N/A,,40,98,2.6,-,90,7.5,-,85,12.5,-,93,7.5,-,95,5,-,93,7.5,-,95,5,-,5,7.5,N/A
Milestones Charter School,charter,4707 E. Robert E. Lee St.,Phoenix,Maricopa,85032-,N/A,,31,90,10.7,-,87,9.7,-,87,9.7,-,90,9.7,-,90,9.7,-,90,9.7,-,90,9.7,-,9.7,0,N/A
Mirage,public,3910 W. Grovers Ave,Glendale,Maricopa,85308-,N/A,,73,97,2.8,-,93,6.8,-,95,5.5,-,99,1.4,-,99,1.4,-,99,1.4,-,97,2.7,-,8.2,0,N/A
Mohave Accelerated Learning Center,charter,625 Marina Blvd,Bullhead City,Mohave,86442,N/A,,74,96,0,-,68,8.1,-,70,8.1,-,97,0,-,97,0,-,93,0,-,100,0,-,8.1,0,N/A
Mohave Middle School,public,8490 E Jackrabbit Rd.,Scottsdale,Maricopa,85250-,N/A,,266,98,1.9,-,96,1.5,-,95,2.6,-,98,1.5,-,98,2.3,-,98,1.9,-,95,4.9,-,4.9,.8,N/A
Mohave Valley Elementary School,public,1419 E. Willow,Mohave Valley,Mohave,86440-,N/A,,70,99,1.4,-,86,1.4,-,86,1.4,-,99,1.4,-,99,1.4,-,100,0,-,99,1.4,-,1.4,0,N/A
Mohawk Valley School,public,5151 S. Ave 39e,Roll,Yuma,85347-,N/A,,21,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Monte Vista School,public,3501 E. Osborn Road,Phoenix,Maricopa,85018-,N/A,,77,99,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Montebello School,public, 5725 N 27th Avenue, Phoenix,Maricopa,85017-,N/A,,124,99,.8,-,98,0,-,98,0,-,99,.8,-,99,.8,-,98,1.6,-,100,0,-,0,1.6,N/A
Montessori Education Centre Main Campus,charter,2834 East Southern Avenue,Mesa,Maricopa,85204-,N/A,,23,87,15,-,87,13,-,87,13,-,87,13,-,87,13,-,87,13,-,91,8.7,-,8.7,0,N/A
Moon Mountain Elementary School,public,13425 N. 19th Ave.,Phoenix,Maricopa,85029-,N/A,,103,96,0,-,97,0,-,95,0,-,100,0,-,100,0,-,100,0,-,100,0,-,1,0,N/A
Morris K. Udall ,public,3715 W. Roosevelt ,Phoenix,Maricopa,85009-,N/A,,218,99,0,-,100,0,-,100,0,-,98,0,-,100,0,-,99,0,-,100,0,-,0,0,N/A
Mount Elden Middle School,public,3323 N. 4th Street,Flagstaff,Coconino,86004-,N/A,,299,99,1,-,97,2.3,-,97,3.3,-,98,1.7,-,99,1.3,-,99,1.3,-,99,1.3,-,3.3,0,N/A
Mountain Shadows Elementary,public,19602 N 45th Ave,Glendale,Maricopa,85308-,N/A,,80,98,1.3,-,91,5,-,94,5,-,99,1.3,-,99,1.3,-,98,1.3,-,99,1.3,-,5,0,N/A
Mountain View Elementary School,public,18302 W. Burton Ave,Waddell,Maricopa,85355-,N/A,,141,96,4.4,-,87,9.9,-,87,11.3,-,96,4.3,-,96,4.3,-,95,5,-,97,2.8,-,13.5,0,N/A
Mountain View Elementary School,public,8601 E Loos Dr,Prescott Valley,Yavapai,86314-,N/A,,73,100,0,-,99,0,-,99,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Mountain View Preparatory,public,2939 Del Rio Dr,Cottonwood ,Yavapai,86326-,N/A,,48,92,9.1,-,63,12.5,-,58,12.5,-,88,12.5,-,88,12.5,-,92,8.3,-,92,8.3,-,12.5,0,N/A
Mountain Vista Middle School,public,33622 S. Mountain Vista Blvd,San Tan Valley,Pinal,85142-,N/A,,114,98,1.8,-,96,1.8,-,96,1.8,-,100,0,-,100,0,-,100,0,-,100,0,-,.9,.9,N/A
Mountain Vista School,public,725 N Carpenter Dr,Oracle,Pinal,85623-,N/A,,50,96,2.1,-,94,2,-,94,2,-,96,2,-,98,2,-,96,2,-,98,2,-,2,0,N/A
Mountainside Middle School,public,11256 N 128th Street,Scottsdale,Maricopa,85259-4412,N/A,,257,96,4,-,91,5.8,-,90,6.2,-,96,3.9,-,96,3.1,-,96,3.9,-,93,6.6,-,9.7,.4,N/A
Mt. View,public,801 W. Peoria Ave,Phoenix,Maricopa,85029-,N/A,,156,99,0,-,100,0,-,99,0,-,99,0,-,100,0,-,99,0,-,97,3.2,-,3.2,0,N/A
Naco Elementary School,public,P.o. Box 397,Naco,Cochise,85620-,N/A,,36,100,0,-,42,0,-,39,0,-,100,0,-,100,0,-,100,0,-,97,0,-,0,0,N/A
Nadaburg Elementary School,public,21419 W. Dove Valley Road,Wittmann,Maricopa,85361-,N/A,,41,95,5.1,-,93,4.9,-,93,4.9,-,100,0,-,100,0,-,100,0,-,100,0,-,7.3,0,N/A
Nautilus,public,1425 Patrician Dr,Lake Havasu City,Mohave,86404-,N/A,,62,98,1.6,-,90,4.8,-,90,4.8,-,98,1.6,-,98,1.6,-,98,1.6,-,98,1.6,-,6.5,0,N/A
Navarrete Elementary,public,6490 S. Sun Groves Blvd. ,Chandler,Maricopa,85249-,N/A,,135,99,1.5,-,88,2.2,-,92,3.7,-,99,1.5,-,97,3,-,98,2.2,-,97,2.2,-,3.7,.7,N/A
Neely Traditional Academy,public,321 W. Juniper Ave,Gilbert,Maricopa,85233-,N/A,,90,98,2.3,-,91,4.4,-,92,3.3,-,97,3.3,-,97,3.3,-,97,3.3,-,98,2.2,-,5.6,0,N/A
New River School,public,48827 N. Black Canyon Highway,New River,Maricopa,85087-,N/A,,50,98,2,-,90,8,-,88,10,-,98,2,-,96,4,-,98,2,-,96,4,-,0,8,N/A
Noah Webster Schools,charter,7301 E. Baseline Rd,Mesa,Maricopa,85209-,N/A,,150,93,7.1,-,93,6,-,91,7.3,-,94,6,-,93,6.7,-,95,5.3,-,95,4.7,-,7.3,0,N/A
Norterra Canyon K-8,public,2200 W Maya Way,Phoenix,Maricopa,85085-,N/A,,94,98,2.2,-,94,5.3,-,94,5.3,-,97,3.2,-,97,3.2,-,98,2.1,-,99,1.1,-,6.4,0,N/A
North Ranch Elementary,charter,16406 N. 61  Place,Scottsdale,Maricopa,85254-,N/A,,81,95,5.2,-,91,7.4,-,91,8.6,-,91,8.6,-,93,7.4,-,95,4.9,-,96,3.7,-,9.9,0,N/A
Northland Preparatory Academy,charter,3300 E Sparrow Ave,Flagstaff,Coconino,86004-,N/A,,102,97,3,-,91,7.8,-,92,6.9,-,97,2.9,-,97,2.9,-,97,2.9,-,97,2.9,-,2.9,0,N/A
Northwest Christian School,private,16401 N. 43 Rd Ave,Phoenix,Maricopa,85053-,N/A,,79,92,8.2,-,80,20.3,-,73,25.3,-,92,7.6,-,90,10.1,-,92,7.6,-,95,5.1,-,25.3,0,N/A
Oak Creek School,public,1 N. Willard,Cottonwood,Yavapai,86326-,N/A,,30,100,0,-,93,3.3,-,93,3.3,-,100,0,-,100,0,-,100,0,-,100,0,-,3.3,0,N/A
Oak Tree Elementary,public,505 W Houston,Gilbert,Maricopa,85233-,N/A,,81,98,2.5,-,95,1.2,-,98,0,-,99,1.2,-,99,1.2,-,99,1.2,-,98,2.5,-,2.5,0,N/A
Oakwood Elementary School,public,12900 N 71st Ave,Peoria,Maricopa,85381-,N/A,,100,96,4.2,-,93,7,-,92,8,-,95,5,-,94,6,-,95,5,-,96,0,-,8,0,N/A
Oasis Elementary School,public,7841 W Sweetwater Avenue,Peoria,Maricopa,85381-,N/A,,81,99,1.3,-,95,4.9,-,95,4.9,-,99,1.2,-,99,1.2,-,99,1.2,-,99,1.2,-,4.9,0,N/A
Ocotillo,public,3225 W. Ocotillo Rd.,Phoenix,Maricopa,85017-,N/A,,108,97,1,-,99,.9,-,99,.9,-,99,.9,-,99,.9,-,99,.9,-,100,0,-,.9,0,N/A
Old Vail Middle School,charter,13299 E. Colassal Cave Rd.,Vail,Pima,85641-,N/A,,151,100,0,-,93,.7,-,96,1.3,-,99,1.3,-,100,0,-,99,.7,-,100,0,-,1.3,0,N/A
Omega Alpha Academy School,charter,1402 San Antonio Avenue,Douglas,Cochise,85607-2434,N/A,,43,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Orange Grove Middle School,public,1911 E. Orange Grove Rd,Tucson,Pima,85718-,N/A,,197,97,2.6,-,90,6.1,-,85,11.7,-,97,2.5,-,96,3.6,-,97,2.5,-,97,3,-,6.6,5.6,N/A
Orangewood,public,7337 N. 19th Avenue,Phoenix,Maricopa,85021-,N/A,,92,99,1.1,-,98,2.2,-,98,2.2,-,99,1.1,-,98,1.1,-,99,1.1,-,95,5.4,-,5.4,0,N/A
Oro Grande Elementary School,public,1250 Pawnee Drive,Lake Havasu City,Mohave,86406,N/A,,56,100,0,-,100,0,-,96,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Our Lady Of Mt. Carmel School,private,2117 S. Rural Road,Tempe,Maricopa,85282-,N/A,,42,100,0,-,95,2.4,-,95,2.4,-,100,0,-,100,0,-,100,0,-,100,0,-,2.4,0,N/A
Our Lady Of Perpetual Help ,private,7521 North 57th Avenue,Glendale,Maricopa,85301-,N/A,,21,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Our Lady Of Perpetual Help - Scottsdale,private,3801 N. Miller Rd.,Scottsdale,Maricopa,85251-,N/A,,62,95,5.1,-,89,6.5,-,87,9.7,-,94,6.5,-,95,4.8,-,97,3.2,-,98,1.6,-,9.7,0,N/A
Our Mother Of Sorrows School,private,1800 S. Kolb Road,Tucson,Pima,85710-,N/A,,35,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
P.l. Dunbar Elementary ,public,707 W. Grant St ,Phoenix,Maricopa,85007-,N/A,,40,100,0,-,95,0,-,95,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Page Middle School,public,Po Box 1927,Page,Coconino,86040-,N/A,,181,99,.6,-,96,2.8,-,96,2.2,-,99,1.1,-,99,1.1,-,99,.6,-,99,.6,-,2.2,3.3,N/A
Paideia Academy,charter,7777 S 15th Terrace,Phoenix,Maricopa,85042-,N/A,,51,98,0,-,98,0,-,98,0,-,100,0,-,98,0,-,98,0,-,98,0,-,0,0,N/A
Painted Rock Academy,charter,14800 N. 25th Drive,Phoenix,Maricopa,85023-,N/A,,46,91,9.5,-,80,8.7,-,91,8.7,-,91,8.7,-,91,8.7,-,91,8.7,-,89,8.7,-,8.7,0,N/A
Palo Verde Elementary,public,Po Box 81,Palo Verde,Maricopa,85343-,N/A,,42,95,2.5,-,95,2.4,-,95,2.4,-,95,2.4,-,98,2.4,-,98,2.4,-,98,2.4,-,2.4,0,N/A
Palominas Elementary School,public,P.o. Box 38,Hereford,Cochise,85615-,N/A,,48,100,0,-,94,0,-,98,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Palomino Intermediate School,public,15815 N 29th St ,Phoenix,Maricopa,85032-,N/A,,150,99,1.4,-,1,0,-,100,0,-,100,0,-,99,0,-,99,1.3,-,100,0,-,0,1.3,N/A
Pan-american Charter School,charter,3001 W. Indian School Road,Phoenix,Maricopa,85017-,N/A,,73,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Papago,public,2013 N 36th Street,Phoenix,Maricopa,85008-,N/A,,96,100,0,-,99,0,-,99,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Paradise Education Center,charter,15533 W. Paradise Ln,Surprise,Maricopa,85374-,N/A,,168,95,5.7,-,91,8.3,-,91,8.3,-,94,6,-,94,6,-,95,4.8,-,95,4.8,-,8.3,.6,N/A
Paradise Valley Christian Preparatory,private,11875 N. 24th Street,Phoenix,Maricopa,85032-,N/A,,29,97,3.6,-,93,3.4,-,93,3.4,-,97,3.4,-,97,3.4,-,97,3.4,-,97,3.4,-,3.4,0,N/A
Paragon Science Academy,charter,2975 E. Linda Ln,Chandler,Maricopa,85224-,N/A,,36,100,0,-,86,0,-,83,0,-,100,0,-,97,2.8,-,94,0,-,100,0,-,2.8,0,N/A
Paramount Academy,charter,11039 W Olive Ave,Peoria,Maricopa,85345-,N/A,,37,97,2.8,-,97,0,-,97,2.7,-,97,2.7,-,97,2.7,-,97,2.7,-,100,0,-,2.7,0,N/A
Park Meadows Elementary School,public,20012 N 35th Ave,Glendale,Maricopa,85308-,N/A,,71,97,2.9,-,97,2.8,-,97,2.8,-,97,2.8,-,97,2.8,-,97,2.8,-,99,1.4,-,1.4,1.4,N/A
Parkridge Elementary,public,9970 W Beardsley Road,Peoria,Maricopa,85382-,N/A,,111,98,1.8,-,95,0,-,95,0,-,97,0,-,98,0,-,98,0,-,98,0,-,5.4,0,N/A
Parkview Elementary,public,16066 N Parkview Place,Surprise,Maricopa,85374-,N/A,,88,98,2.3,-,82,6.8,-,84,6.8,-,98,2.3,-,97,1.1,-,95,2.3,-,98,2.3,-,9.1,0,N/A
Paseo Hills,public,3302 W. Louise,Phoenix,Maricopa,85027-,N/A,,108,95,3.9,-,92,4.6,-,92,4.6,-,96,3.7,-,96,3.7,-,96,3.7,-,96,3.7,-,5.6,0,N/A
Paseo Verde,public,7880 W. Greenway Rd,Peoria,Maricopa,85381-,N/A,,106,100,0,-,93,1.9,-,93,1.9,-,99,.9,-,99,.9,-,100,0,-,100,0,-,1.9,0,N/A
Patterson Elementary,public,615 S Cheshire,Mesa,Maricopa,85208-7152,N/A,,120,95,5.3,-,95,4.2,-,94,5,-,95,4.2,-,95,4.2,-,96,4.2,-,97,3.3,-,6.7,0,N/A
Patterson Elementary,public,1211 E. Guadalupe Road,Gilbert,Maricopa,85234-,N/A,,79,100,0,-,94,1.3,-,94,1.3,-,100,0,-,100,0,-,99,1.3,-,99,1.3,-,3.8,0,N/A
Paul Huber Middle School,public,1560 Washington Ave,Douglas ,Cochise,85607-,N/A,,242,100,.4,-,98,.4,-,100,.4,-,100,0,-,100,0,-,100,0,-,100,0,-,.4,0,N/A
Pecan Grove,public,600 S. 21st Ave.,Yuma,Yuma,85364-,N/A,,47,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Pendergast Elementary School,public,3800 N 91st Ave,Phoenix,Maricopa,85037,N/A,,95,100,0,-,89,1.1,-,89,1.1,-,97,0,-,100,0,-,100,0,-,100,0,-,1.1,0,N/A
Peoria Elementary,public,11501 North 79th Avenue,Peoria,Maricopa,85345-,N/A,,67,99,1.5,-,99,1.5,-,99,1.5,-,99,1.5,-,99,1.5,-,99,1.5,-,99,1.5,-,1.5,0,N/A
Peoria Traditional School,public,10851 W. Williams Road,Sun City,Maricopa,85373-3375,N/A,,34,100,0,-,88,2.9,-,88,2.9,-,100,0,-,100,0,-,100,0,-,100,0,-,2.9,0,N/A
Peralta Trail Elementary School,public,10965 E Peralta Road,Gold Canyon,Pinal,85118-,N/A,,63,97,3.3,-,95,0,-,95,3.2,-,100,0,-,100,0,-,100,0,-,100,0,-,3.2,0,N/A
Percy L. Julian,public,2149 East Carver St,Phoenix,Maricopa,85040-,N/A,,71,100,0,-,100,0,-,99,0,-,99,0,-,100,0,-,99,0,-,100,0,-,0,0,N/A
Phoenix Advantage Charter School,charter,3738 N. 16th St.,Phoenix,Maricopa,85016-,N/A,,49,98,2.1,-,86,8.2,-,86,8.2,-,98,2,-,100,0,-,100,0,-,100,0,-,8.2,0,N/A
Phoenix Collegiate Academy,charter,5610 S Central Ave.,Phoenix,Maricopa,85040-,N/A,,67,81,0,-,21,0,-,13,0,-,79,0,-,76,0,-,79,0,-,75,0,-,0,0,N/A
Phoenix Country Day School,private,3901 E Stanford Drive,Paradise Valley,Maricopa,85253-,N/A,,52,98,2,-,92,3.8,-,94,3.8,-,98,1.9,-,96,3.8,-,96,3.8,-,98,1.9,-,5.8,0,N/A
Phoenix Day School For The Deaf,public,7654 N. 19th Ave,Phoenix,Maricopa,85021-,N/A,,24,96,4.3,-,96,4.2,-,96,4.2,-,96,4.2,-,96,4.2,-,96,4.2,-,100,0,-,4.2,0,N/A
Picture Rocks Intermediate,public,5875 N. Sanders Rd,Tucson,Pima,85743-,N/A,,94,95,5.6,-,95,5.3,-,95,5.3,-,98,2.1,-,98,2.1,-,97,3.2,-,97,3.2,-,7.4,0,N/A
Pima Butte,public,42202 W Rancho El Dorado,Maricopa,Pinal,85138-,N/A,,61,93,7,-,79,9.8,-,77,11.5,-,93,6.6,-,93,6.6,-,95,4.9,-,93,6.6,-,11.5,0,N/A
Pima Elementary School,public,Po Box 429,Pima,Graham,85543-,N/A,,66,98,1.5,-,80,3,-,80,3,-,98,1.5,-,94,1.5,-,98,1.5,-,98,1.5,-,3,0,N/A
Pinnacle Peak Elementary,charter,7690 E Williams,Scottsdale,Maricopa,85255-,N/A,,98,99,1,-,91,2,-,91,2,-,99,1,-,98,2,-,99,1,-,99,1,-,1,1,N/A
Pinon Accelerated Middle School,public,Po Box 839,Pinon,Navajo,86510-,N/A,,107,99,0,-,92,0,-,92,0,-,99,0,-,100,0,-,99,0,-,100,0,-,0,0,N/A
Pioneer Elementary School,public,1535 N. Greenfield Rd.,Gilbert,Maricopa,85234-,N/A,,78,96,4,-,94,6.4,-,95,5.1,-,96,3.8,-,96,3.8,-,100,0,-,95,5.1,-,5.1,0,N/A
Pioneer Elementary School,public,6315 West Port Au Prince,Glendale,Maricopa,85306-,N/A,,50,94,6.4,-,92,8,-,88,12,-,94,6,-,96,4,-,96,4,-,96,4,-,12,0,N/A
Pioneer Preparatory School,public,6510 W Clarendon Ave,Phoenix,Maricopa,85033-,N/A,,73,100,0,-,97,0,-,97,0,-,100,0,-,100,0,-,100,0,-,97,2.7,-,2.7,0,N/A
Playa Del Rey,public,550 N. Horne,Gilbert,Maricopa,85233,N/A,,84,96,3.7,-,94,1.2,-,95,1.2,-,98,2.4,-,98,2.4,-,98,2.4,-,100,0,-,3.6,0,N/A
Pomeroy,public,"1507 W Shawnee Dr, ",Chandler,Maricopa,85224-2259,N/A,,75,97,2.7,-,88,4,-,89,4,-,97,2.7,-,97,2.7,-,97,2.7,-,100,0,-,5.3,0,N/A
Porfirio H. Gonzales Elementary School,public,9401 W. Garfield St.,Tolleson,Maricopa,85353-,N/A,,71,100,0,-,94,0,-,93,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Porter Elementary School,public,1350 S. Lindsay Rd. ,Mesa,Maricopa,85204-6229,N/A,,72,96,4.3,-,96,4.2,-,97,2.8,-,97,2.8,-,97,2.8,-,96,4.2,-,97,2.8,-,4.2,0,N/A
Power Ranch Elementary,public,4351 S Ranch House Pkwy,Gilbert,Maricopa,85297-,N/A,,91,100,0,-,97,2.2,-,97,2.2,-,100,0,-,100,0,-,100,0,-,100,0,-,2.2,0,N/A
Prescott Mile High Middle School,public,300 S. Granite St.,Prescott,Yavapai,86303-,N/A,,186,97,2.8,-,86,12.4,-,85,12.9,-,97,2.7,-,97,2.7,-,97,2.7,-,97,2.7,-,14,0,N/A
Presidio School,charter,1695 E. Ft. Lowell,Tucson,Pima,85719-,N/A,,37,97,2.8,-,32,2.7,-,14,2.7,-,97,2.7,-,97,2.7,-,97,2.7,-,97,2.7,-,2.7,0,N/A
Pueblo Del Sol,public,3449 N. 39th Ave.,Phoenix,Maricopa,85019-,N/A,,225,98,0,-,95,0,-,95,.9,-,95,4,-,99,.4,-,99,.9,-,96,0,-,.4,.9,N/A
Pueblo Del Sol Elementary,public,5130 Paseo Las Palmas,Sierra Vista ,Cochise,85635-,N/A,,63,100,0,-,94,0,-,94,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Pueblo Del Sol Middle School,public,3449 N. 39th Ave,Phoenix,Maricopa,85019-,N/A,,225,98,0,-,95,0,-,95,.9,-,95,4,-,99,.4,-,99,.9,-,96,0,-,.4,.9,N/A
Pueblo Elementary School,public,2803 W 20th Street,Yuma,Yuma,85364-3600,N/A,,130,100,0,-,95,0,-,95,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Pueblo Gardens,public,2210 E. 33rd Street,Tucson,Pima,85713-,N/A,,30,97,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Pusch Ridge Christian Academy,private,9500 N. Oracle Road,Tucson,Pima,85704-,N/A,,29,97,3.6,-,69,3.4,-,55,3.4,-,97,3.4,-,97,3.4,-,97,3.4,-,90,3.4,-,3.4,0,N/A
Quail Run Elementary,public,4600 W Cortaro Farms Road,Tucson,Pima,85742-,N/A,,74,96,4.2,-,96,4.1,-,93,6.8,-,96,4.1,-,96,4.1,-,96,4.1,-,96,4.1,-,5.4,1.4,N/A
Quail Run Elementary School,charter,3303 E. Utopia Road,Phoenix,Maricopa,85050-,N/A,,75,100,0,-,87,2.7,-,85,2.7,-,99,0,-,99,0,-,100,0,-,100,0,-,2.7,0,N/A
Quartz Hill Elementary,public,3680 S. Quartz St.,Gilbert,Maricopa,85297-,N/A,,108,98,1.9,-,94,3.7,-,94,4.6,-,98,1.9,-,98,1.9,-,97,2.8,-,98,1.9,-,6.5,0,N/A
Queen Creek Middle School,public,20435 S Old Ellsworth Rd,Queen Creek,Maricopa,85142-,N/A,,343,97,3.3,-,88,6.7,-,93,7,-,98,2.3,-,98,2.3,-,97,3.2,-,99,.9,-,8.2,0,N/A
Quentin Elementary,public,11050 West Whyman Ave,Avondale,Maricopa,85323-,N/A,,111,98,.9,-,94,3.6,-,92,7.2,-,97,2.7,-,99,.9,-,99,.9,-,99,.9,-,5.4,0,N/A
R. E. Simpson,public,5330 North 23rd Avenue,Phoenix,Maricopa,85015-,N/A,,179,100,0,-,99,0,-,99,0,-,100,0,-,100,0,-,100,0,-,100,0,-,.6,0,N/A
R. Pete Woodard Junior High,public,2250 S 8th Ave,Yuma,Yuma,85364-,N/A,,243,100,0,-,75,0,-,74,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Rainbow Valley Elementary,public,19716 W. Narramore,Buckeye,Maricopa,85326-,N/A,,77,97,2.7,-,96,1.3,-,96,1.3,-,99,1.3,-,96,3.9,-,97,2.6,-,95,5.2,-,3.9,2.6,N/A
Ranch Elementary School,public,43521 N. Kenworthy Rd.,San Tan Valley,Pinal,85140-,N/A,,59,95,5.4,-,90,6.8,-,90,6.8,-,95,5.1,-,95,5.1,-,95,5.1,-,95,5.1,-,6.8,0,N/A
Rancho Gabriela,public,15272 W. Gabriela Dr.,Surprise,Maricopa,85379-,N/A,,124,98,2.5,-,81,5.6,-,83,6.5,-,98,2.4,-,97,3.2,-,95,3.2,-,97,3.2,-,9.7,0,N/A
Rancho Solano Preparatory,private,9180 E. Via De Ventura ,Scottsdale,Maricopa,85258-,N/A,,55,98,1.9,-,95,3.6,-,95,3.6,-,98,1.8,-,98,1.8,-,98,1.8,-,98,1.8,-,3.6,0,N/A
Rancho Viejo Elementary,public,1020 Avenue C,Yuma,Yuma,85364-3213,N/A,,134,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Rattlesnake Ridge Elementary,public,8500 N Continental Reserve Loop,Tucson ,Pima,85743-,N/A,,91,99,1.1,-,98,2.2,-,96,4.4,-,99,1.1,-,99,1.1,-,99,1.1,-,99,1.1,-,2.2,2.2,N/A
Ray Borane Middle School,public,840 12th Street,Douglas,Cochise,85607-,N/A,,143,99,0,-,71,0,-,71,0,-,100,0,-,98,0,-,97,0,-,97,0,-,0,0,N/A
Ray Elementary School,public,P.o. Box 427,Kearny,Pinal,85137-,N/A,,33,97,3.1,-,94,3,-,94,3,-,97,3,-,97,3,-,97,3,-,97,3,-,3,0,N/A
Red Mesa Unified School No.27,public,Hc 61 Box 40,Teec Nos Pos,Apache,86514-9701,N/A,,40,100,0,-,80,0,-,80,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Red Mountain Ranch Elementary,public,6650 E. Raftriver St,Mesa,Maricopa,85215-,N/A,,62,95,5.1,-,90,6.5,-,90,6.5,-,97,3.2,-,97,3.2,-,97,3.2,-,100,0,-,6.5,0,N/A
Red Rock Elementary School,public,P.o. Box 1010,Red Rock,Pinal,85145-,N/A,,35,94,6.1,-,31,8.6,-,31,8.6,-,94,0,-,94,5.7,-,94,0,-,94,5.7,-,5.7,0,N/A
Redbird Elementary School,public,1020 S Extension Rd,Mesa,Maricopa,85210-,N/A,,83,100,0,-,98,0,-,98,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Rice Elementary School,public,P O Box 207,San Carlos,Gila,85550-,N/A,,114,100,0,-,53,0,-,53,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Richard Wilson K-8,public,2330 W. Glover Road,Oro Valley,Pima,85742-,N/A,,195,99,1,-,94,2.6,-,88,7.7,-,99,1,-,98,1.5,-,98,1.5,-,98,1.5,-,2.6,5.1,N/A
Richardson Elementary,public,6901 N. Camino De La Tierra,Tucson,Pima,85741-,N/A,,68,99,1.5,-,97,0,-,93,0,-,99,1.5,-,99,1.5,-,99,1.5,-,99,1.5,-,2.9,4.4,N/A
Riggs Elementary,public,6930 S. Seville Blvd W.,Gilbert,Maricopa,85298-,N/A,,123,94,6,-,89,0,-,88,7.3,-,94,5.7,-,93,6.5,-,94,5.7,-,95,4.9,-,7.3,1.6,N/A
Rim Country Middle School,public,"P O Box 919,",Payson,Gila,85547-0919,N/A,,183,97,3.4,-,93,6,-,91,8.2,-,97,2.7,-,99,1.1,-,98,1.6,-,97,2.7,-,7.1,.5,N/A
