SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_TDAP,PCT_EXEMPT_TDAP,PCT_COMPLIANCE_TDAP,PCT_IMMUNE_MVMVC,PCT_EXEMPT_MVMVC,PCT_COMPLIANCE_MVMVC,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Rogers Ranch School,n/a,6735 S 47TH AVE,LAVEEN,MARICOPA,85339,y,rn,112,98,1.8,100,90,1.8,96,89,1.8,96,98,1.8,100,98,1.8,100,98,1.8,100,98,1.8,100,1.8,0,1.8
Ron Watson Middle School,n/a,9851 E 28TH ST,YUMA,YUMA,85365,y,rn,124,100,0,100,97,2.4,99,97,2.4,99,100,0,100,100,0,100,100,0,100,101,0,101,2.4,0,2.4
Ronald Reagan Fundamental School,n/a,3200 W 16TH ST,YUMA,YUMA,85364,y,,97,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Roosevelt Elementary School,n/a,828 S VALENCIA,MESA,MARICOPA,85202,y,rn,74,97,0,97,100,0,100,99,0,99,99,1.4,100,97,2.7,100,99,1.4,100,99,1.4,100,4.1,1.4,0
Roskruge Bilingual Magnet Middle School,n/a,501 E 6TH ST,TUCSON,PIMA,85705,y,rn,125,98,2.4,100,96,2.4,100,95,3.2,100,97,3.2,100,98,2.4,100,98,0,98,100,0,100,3.2,0,0
Rough Rock Community School,n/a,HC 61,CHINLE,APACHE,86503,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Round Valley Middle School,n/a,126 W 2ND ST,EAGAR,APACHE,85925,n,,105,97,1.9,99,89,2.9,91,88,1.9,90,98,1,99,97,1.9,99,98,1,99,96,1.9,98,1.9,1,1
Royal Palm Middle School,n/a,8520 N 19TH AVE,PHOENIX,MARICOPA,85021,n,,226,94,1.8,96,98,0,100,97,0,99,97,1.8,98,98,0,98,97,0,97,99,1.3,100,1.8,0,1.3
Rudy G Bologna Elementary,n/a,1625 E FRYE RD,CHANDLER,MARICOPA,85225,n,,110,99,.9,100,94,4.5,100,92,6.4,100,99,.9,100,98,1.8,100,98,1.8,100,99,.9,100,1.8,.9,1.8
Ruth Fisher Elementary School,n/a,38201 W INDIAN SCHOOL RD,TONOPAH,MARICOPA,85354,n,,69,97,1.4,99,94,1.4,96,90,1.4,91,96,2.9,99,99,1.4,100,99,1.4,100,96,1.4,97,1.4,0,0
Ruth Powell Elementary School,n/a,1041 S 14TH AVE,SAFFORD,GRAHAM,85546,y,rn,78,97,1.3,99,95,1.3,96,95,1.3,96,99,1.3,100,99,1.3,100,99,1.3,100,99,1.3,100,1.3,0,1.3
S.h.a.r.p.,n/a,7302 E ADOBE ST,MESA,MARICOPA,85207,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sacaton Middle School,n/a,70 SKILL CENTER RD,SACATON,PINAL,85247,y,rn,70,100,0,100,99,0,100,99,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sacred Heart Catholic School,n/a,131 N SUMMIT AVE,PRESCOTT,YAVAPAI,86301,y,rn,24,100,0,100,92,8.3,100,92,8.3,100,100,0,100,100,0,100,100,0,100,100,0,100,8.3,0,0
Sacred Heart Catholic School,n/a,207 W OAK ST,NOGALES,SANTA CRUZ,85621,n,,24,100,0,100,100,0,100,100,0,100,100,0,100,96,0,96,100,0,100,100,0,100,0,0,0
Saddleback Elementary School,n/a,18600 N PORTER RD,MARICOPA,PINAL,85138,y,rn,63,98,1.6,100,98,0,100,97,1.6,100,98,1.6,100,100,0,100,100,0,100,100,0,100,1.6,0,0
Safford Engineering/technology Magnet Mid,n/a,200 E 13TH ST,TUCSON,PIMA,85701,y,rn,139,100,0,100,89,0,89,88,0,88,100,0,100,99,0,99,100,0,100,100,0,100,0,0,0
Sage Acdemy,n/a,1055 E HEARN RD,PHOENIX,MARICOPA,85022,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sahuarita Middle School,n/a,350 W SAHUARITA RD BLDG 18,SAHUARITA,PIMA,85629,n,rn,278,99,1.4,100,98,1.8,99,98,1.8,99,99,1.4,100,99,1.1,100,98,1.8,100,99,1.1,100,2.5,.4,1.1
Sahuaro Ranch Elementary,n/a,10401 N 63RD AVE,GLENDALE,MARICOPA,85302,y,rn,56,96,1.8,98,86,1.8,88,86,1.8,88,96,1.8,98,96,1.8,98,96,1.8,98,96,1.8,98,1.8,0,1.8
Sahuaro School,n/a,12835 N 33RD AVE,PHOENIX,MARICOPA,85029,n,,87,98,1.1,99,97,2.3,100,95,2.3,99,99,1.1,100,99,1.1,100,99,1.1,100,98,1.1,99,2.3,0,0
Saint Francis Of Assisi Of Yuma Arizona,n/a,700 W 18TH ST,YUMA,YUMA,85364,n,,25,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Saint John Xxiii Catholic School,n/a,16235 N 60TH ST,SCOTTSDALE,MARICOPA,85254,y,rn,62,97,3.2,100,97,3.2,100,97,3.2,100,97,3.2,100,97,3.2,100,97,3.2,100,97,3.2,100,3.2,0,3.2
Saint Michaels Elementary School,n/a,"ROUTE 12, 1 LUPTON RD,",SAINT MICHAELS,APACHE,86511,n,,30,100,0,100,100,0,100,83,0,83,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Saint Theresa Catholic School,n/a,417 E MCKINLEY ST,TEMPE,MARICOPA,85281,n,,47,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,2.1,4.3,2.1
Saints Peter And Paul School,n/a,1436 N CAMPBELL AVE,TUCSON,PIMA,85719,y,rn,52,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Salk Elementary School,n/a,7029 E BROWN RD,MESA,MARICOPA,85207,y,rn,91,98,2.2,100,97,2.2,100,97,2.2,100,99,1.1,100,99,1.1,100,99,1.1,100,99,1.1,100,3.3,0,0
Salome Elementary School,n/a,38128 SAGUARO ST.,SALOME,LA PAZ,85348,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Salt River Elementary School,n/a,4815 N CENTER ST,SCOTTSDALE,MARICOPA,85256,y,rn,43,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
San Carlos Rice Elementary,n/a,100 SAN CARLOS AVE,SAN CARLOS,GILA,85550,y,rn,146,100,0,100,79,0,79,77,0,77,100,0,100,100,0,100,99,0,99,100,0,100,0,0,0
San Fernando Elementary School,n/a,1 SCHOOLHOUSE DR,SASABE,PIMA,85633,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
San Francisco De Asis Catholic School,n/a,1600 E ROUTE 66,FLAGSTAFF,COCONINO,86001,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
San Marcos Elementary School,n/a,451 W FRYE RD,CHANDLER,MARICOPA,85225,n,,72,100,0,100,83,16.7,100,82,18.1,100,99,1.4,100,99,1.4,100,100,0,100,100,0,100,18.1,0,0
San Simon School,n/a,2226 WEST BUSINESS I-10,SAN SIMON,COCHISE,85632,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
San Tan Charter School,n/a,3959 E ELLIOT RD,GILBERT,MARICOPA,85234,n,,81,86,9.9,96,64,9.9,78,69,9.9,83,86,9.9,96,88,9.9,98,86,9.9,96,99,0,99,9.9,0,0
San Tan Elementary,n/a,3443 E CALISTOGA DR,GILBERT,MARICOPA,85297,n,,101,98,2,100,100,0,100,98,2,100,98,2,100,98,2,100,98,2,100,100,0,100,2,2,2
San Tan Heights,n/a,2500 W SAN TAN HEIGHTS BLVD,SAN TAN VALLEY,PINAL,85142,y,rn,63,97,1.6,98,94,1.6,98,92,1.6,97,98,1.6,100,98,1.6,100,98,1.6,100,98,0,98,1.6,0,1.6
San Xavier Mission School,n/a,1980 W SAN XAVIER RD,TUCSON,PIMA,85746,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sanborn Elementary School,n/a,700 N SUPERSTITION BLVD,CHANDLER,MARICOPA,85225,n,,88,98,2.3,100,93,1.1,100,98,1.1,100,98,2.3,100,99,1.1,100,98,2.3,100,99,1.1,100,2.3,0,0
Sanders Middle School,n/a,I-40 HWY 191 N.,SANDERS,APACHE,86512,n,,55,100,0,100,56,0,67,51,0,62,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sandpiper Elementary School,n/a,6724 E HEARN RD,SCOTTSDALE,MARICOPA,85254,y,rn,47,100,0,100,92,8.5,100,89,10.6,100,100,0,100,100,0,100,100,0,100,100,0,100,12.8,0,0
Santa Clara,n/a,6910 S SANTA CLARA AVE,TUCSON,PIMA,85756,y,rn,85,100,0,100,100,0,100,84,0,84,99,0,99,100,0,100,100,0,100,100,0,100,0,0,0
Santa Cruz Elementary,n/a,19845 N COSTA DEL SOL,MARICOPA,PINAL,85239,y,rn,52,98,1.9,100,90,3.8,98,90,3.8,98,98,1.9,100,98,1.9,100,96,1.9,98,98,1.9,100,3.8,0,0
Santa Cruz School,n/a,29 W 22ND ST,TUCSON,PIMA,85713,y,rn,24,100,0,100,100,0,100,96,0,100,100,0,100,100,0,100,100,0,100,100,0,100,4.2,0,0
Santa Fe Elementary School,n/a,9880 N 77TH AVE,PEORIA,MARICOPA,85345,y,lpn,81,98,2.5,100,91,4.9,100,90,6.2,100,99,1.2,100,99,1.2,100,98,2.5,100,99,1.2,100,6.2,0,1.2
Santa Maria Middle School,n/a,7250 W LOWER BUCKEYE RD,PHOENIX,MARICOPA,85043,n,,264,100,.4,100,97,.4,100,97,.4,100,99,.4,100,100,.4,100,100,.4,100,100,.4,100,.4,0,0
Santa Rosa Elementary School,n/a,21400 N SANTA ROSA DR,MARICOPA,PINAL,85239,y,lpn,48,100,0,100,94,2.1,100,94,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,2.1,0,0
Santan Elementary School,n/a,1550 E CHANDLER HEIGHTS RD,CHANDLER,MARICOPA,85249,n,,157,98,2.5,100,93,4.5,100,93,4.5,100,98,1.9,100,98,2.5,100,98,1.9,100,98,1.9,100,3.8,.6,1.9
Satori Charter School,n/a,3727 N 1ST AVE,TUCSON,PIMA,85719,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Scottsdale Christian Academy,n/a,14400 N TATUM BLVD,PHOENIX,MARICOPA,85032,y,rn,54,93,7.4,100,91,9.3,100,87,13,100,93,7.4,100,94,5.6,100,89,11.1,100,93,7.4,100,16.7,0,7.4
Scottsdale Country Day School,n/a,10460 N 56TH ST,SCOTTSDALE,MARICOPA,85253,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Scottsdale Preparatory Academy,n/a,16537 N 92ND ST,SCOTTSDALE,MARICOPA,85260,n,,113,97,2.7,100,94,1.8,98,94,2.7,98,97,2.7,100,97,3.5,100,96,2.7,98,97,2.7,100,4.4,0,0
Secrist Middle School,n/a,3400 S HOUGHTON RD,TUCSON,PIMA,85730,y,rn,120,95,.8,96,96,.8,97,95,.8,96,95,.8,96,96,.8,97,97,.8,98,98,.8,99,.8,0,0
Self Development Academy - Phoenix,n/a,4098 E MARSHALL AVE,GILBERT,MARICOPA,85297,n,,29,100,0,100,97,0,100,97,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Self Development Charter School,n/a,1721 N GREENFIELD RD,MESA,MARICOPA,85205,n,,30,100,0,100,87,0,97,87,0,97,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Seligman Elementary School,n/a,500 N MAIN ST,SELIGMAN,YAVAPAI,86337,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sentinel Elementary School,n/a,53802 W US HWY 80,DATELAND,YUMA,85333,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sequoia Charter School,n/a,1460 S HORNE,MESA,MARICOPA,85204,n,,82,99,0,99,100,0,100,96,0,96,100,0,100,98,0,98,100,0,100,100,0,100,0,0,0
Sequoia Choice Arizona Distance Learning,n/a,2331 N HORNE,MESA,MARICOPA,85203,n,,24,83,16.7,100,42,37.5,79,42,41.7,83,71,29.2,100,71,29.2,100,79,20.8,100,79,20.8,100,54.2,0,16.7
Sequoia Lehi Charter School,n/a,2331 N HORNE,MESA,MARICOPA,85203,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sequoia Pathway Academy,n/a,19287 N PORTER RD,MARICOPA,PINAL,85138,n,,79,98,2.5,100,86,6.3,98,85,8.9,99,94,6.3,100,94,6.3,100,98,2.5,100,98,2.5,100,13.9,0,13.9
Sequoia School For The Deaf And Hard Of Hearing,n/a,1460 S HORNE,MESA,MARICOPA,85204,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sequoia Village,n/a,982 FULL HOUSE LN,SHOW LOW,NAVAJO,85901,n,,22,91,9.1,100,77,18.2,100,77,18.2,100,82,18.2,100,82,18.2,100,82,18.2,100,86,13.6,100,13.6,4.5,9.1
Settler's Point,n/a,423 E SETTLERS POINT DR OFC,GILBERT,MARICOPA,85296,y,rn,99,98,2,100,93,3,100,93,4,100,98,2,100,98,2,100,96,4,100,100,0,100,4,0,2
Sevilla West,n/a,3851 W MISSOURI AVE,PHOENIX,MARICOPA,85019,y,,237,99,.4,100,98,.4,100,98,.4,100,99,.4,100,100,.4,100,99,.4,100,99,.8,100,.8,0,.4
Shaw Butte Elementary,n/a,12202 N 21ST AVE,PHOENIX,MARICOPA,85029,n,,67,99,0,99,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sheely Farms Elementary School,n/a,9450 W ENCANTO BLVD,PHOENIX,MARICOPA,85037,y,rn,84,98,1.2,99,92,2.4,96,92,2.4,96,99,1.2,100,99,1.2,100,98,1.2,99,100,0,100,2.4,0,0
Shepherd Of The Desert Lutheran School,n/a,9590 E SHEA BLVD,SCOTTSDALE,MARICOPA,85260,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Show Low Junior High School,n/a,761 E MCNEIL,SHOW LOW,NAVAJO,85901,n,,209,95,4.8,100,85,14.8,100,84,15.8,100,94,5.7,100,94,6.2,100,95,5.3,100,96,4.3,100,15.8,.5,0
Shumway,n/a,1325 N SHUMWAY AVE,CHANDLER,MARICOPA,85225,n,,72,99,1.4,100,92,2.8,100,96,2.8,100,97,2.8,100,97,2.8,100,100,0,100,99,1.4,100,2.8,4.2,2.8
Sierra Middle School,n/a,5801 S DEL MORAL BLVD,TUCSON,PIMA,85706,y,rn,120,100,0,100,94,0,94,94,0,94,99,0,99,99,0,99,100,0,100,100,0,100,0,0,0
Sierra Verde Elementary,n/a,7241 W ROSE GARDEN LN,GLENDALE,MARICOPA,85308,y,rn,122,99,.8,100,95,2.5,100,95,2.5,100,99,.8,100,100,0,100,100,0,100,100,0,100,1.6,.8,0
Silvestre S Herrera School,n/a,1350 S 11TH ST,PHOENIX,MARICOPA,85034,n,,95,99,1.1,100,84,3.2,91,82,4.2,90,99,1.1,100,99,1.1,100,99,1.1,100,99,1.1,100,4.2,0,1.1
Sinagua Middle School,n/a,3950 E BUTLER AVE,FLAGSTAFF,COCONINO,86004,y,rn,399,97,3,100,96,4.3,100,96,4.5,100,97,2.8,100,98,2.3,100,98,2.5,100,92,8.3,100,4.8,0,0
Sirrine Elementary School,n/a,591 W MESQUITE ST,CHANDLER,MARICOPA,85225,y,rn,34,97,2.9,100,100,0,100,100,0,100,97,0,97,94,2.9,97,97,0,97,100,0,100,2.9,2.9,2.9
Skull Valley Elementary School District#15,n/a,3150 OLD SKULL VALLEY RD. SOUTH,SKULL VALLEY,YAVAPAI,86338,n,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sky View,n/a,8624 W SWEETWATER AVE,PEORIA,MARICOPA,85381,y,lpn,51,98,0,98,94,5.9,100,94,5.9,100,100,0,100,98,2,100,96,2,98,100,0,100,5.9,0,0
Skyline District 5,n/a,975 N. PRESCHOOL RD.,BAPCHULE,PINAL,85121,y,rn,25,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Skyline Ranch,n/a,1084 SAN TAN HILLS DR,SAN TAN VALLEY,PINAL,85143,n,,106,98,.9,99,78,.9,79,69,.9,70,95,.9,96,95,.9,96,95,.9,96,100,0,100,.9,0,0
Skyview School,n/a,125 S RUSH ST,PRESCOTT,YAVAPAI,86303,n,,25,76,24,100,60,32,92,60,32,92,76,24,100,64,32,96,72,28,100,72,28,100,32,0,24
Smoketree Elementary School,n/a,2395 SMOKETREE AVE N,LAKE HAVASU CITY,MOHAVE,86403,y,rn,64,97,3.1,100,95,3.1,100,95,3.1,100,97,3.1,100,97,3.1,100,97,3.1,100,97,3.1,100,3.1,0,0
Snowflake Intermediate School,n/a,62 W 2ND ST S,SNOWFLAKE,NAVAJO,85937,y,rn,121,97,3.3,100,93,6.6,100,93,7.4,100,96,4.1,100,98,2.5,100,97,3.3,100,98,2.5,100,6.6,1.7,1.7
Solano School,n/a,1526 W MISSOURI AVE,PHOENIX,MARICOPA,85015,n,,110,98,.9,99,61,.9,62,59,.9,60,97,.9,98,98,.9,99,96,.9,97,99,.9,100,.9,0,.9
Solomon Elementary School,n/a,2250 S STEVENS AVE,SOLOMON,GRAHAM,85551,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Somerton Middle School,n/a,1011 N SOMERTON AVE,SOMERTON,YUMA,85350,y,rn,342,100,0,100,99,.3,100,99,.3,100,100,0,100,100,0,100,100,0,100,100,0,100,0,.3,0
Sonoma Ranch Elementary School,n/a,601 BUCHANAN ST,GILBERT,MARICOPA,85233,n,,71,97,0,97,92,4.2,100,90,5.6,100,94,5.6,100,93,7,100,97,2.8,100,96,4.2,100,9.9,0,0
Sonoran Foothills School,n/a,32150 N NORTH FOOTHILLS DR,PHOENIX,MARICOPA,85085,y,rn,69,96,4.3,100,74,0,77,80,0,83,97,0,97,94,0,94,96,4.3,100,97,0,97,4.3,0,0
Sonoran Heights Elementary,n/a,11405 N GREER RANCH PKWY,SURPRISE,MARICOPA,85379,y,lpn,96,95,5.2,100,96,4.2,100,92,7.3,99,95,5.2,100,95,5.2,100,93,7.3,100,95,5.2,100,9.4,0,7.3
Sonoran Science Academy - Peoria,n/a,17667 N 91ST AVE,PEORIA,MARICOPA,85382,n,,26,100,0,100,92,0,92,92,0,92,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sonoran Science Academy - Phoenix,n/a,4837 E MCDOWELL RD,PHOENIX,MARICOPA,85008,n,,24,92,0,92,83,0,83,83,0,83,96,0,96,96,0,96,96,0,96,100,0,100,0,0,0
Sonoran Science Academy Davis-monthan,n/a,5741 E IRONWOOD ST,TUCSON,PIMA,85708,n,lpn,43,98,2.3,100,91,7,100,93,4.7,100,98,2.3,100,95,4.7,100,95,2.3,98,98,2.3,100,7,0,2.3
Sonoran Science Academy Tucson Mh,n/a,2325 W SUNSET RD,TUCSON,PIMA,85741,n,,60,97,3.3,100,90,1.7,92,87,5,92,93,3.3,97,97,3.3,100,95,3.3,98,95,3.3,98,5,0,1.7
Sonoran Science Adademy - Broadway,n/a,6880 E BROADWAY BLVD,TUCSON,PIMA,85710,n,,27,100,0,100,82,7.4,100,82,7.4,100,96,0,96,100,0,100,100,0,100,100,0,100,7.4,0,0
Sonoran Sky Elementary School,n/a,10150 W MISSOURI AVE,GLENDALE,MARICOPA,85307,n,,78,100,0,100,99,0,99,99,0,99,100,0,100,100,0,100,100,0,100,100,0,100,1.3,0,0
Sonoran Sky Elementary School,n/a,12990 N 75TH ST,SCOTTSDALE,MARICOPA,85260,y,rn,88,93,6.8,100,91,8,100,93,5.7,100,92,6.8,99,92,8,100,94,5.7,100,96,4.5,100,9.1,0,9.1
Sousa Elementary,n/a,616 N MOUNTAIN RD,MESA,MARICOPA,85207,y,rn,92,91,4.3,96,95,0,95,94,6.5,100,94,4.3,98,95,5.4,100,95,5.4,100,100,0,100,8.7,1.1,0
South Pointe Junior High School,n/a,217 E OLYMPIC DR,PHOENIX,MARICOPA,85042,n,,41,98,0,98,73,0,78,73,0,78,95,0,95,95,0,95,98,0,98,100,0,100,0,0,0
South Valley Prep And Arts School,n/a,7450 S 40TH ST,PHOENIX,MARICOPA,85042,n,,53,94,1.9,96,93,3.8,98,93,3.8,98,96,3.8,100,96,3.8,100,100,0,100,100,0,100,7.5,0,0
Southgate Academy,n/a,850 W VALENCIA RD,TUCSON,PIMA,85706,n,,59,98,1.7,100,97,1.7,98,97,1.7,98,98,1.7,100,98,1.7,100,100,0,100,98,1.7,100,1.7,0,0
Southside Community School,n/a,2701 S CAMPBELL AVE,TUCSON,PIMA,85713,n,,29,100,0,100,97,3.4,100,97,3.4,100,100,0,100,100,0,100,100,0,100,100,0,100,3.4,0,0
Southwest,n/a,1111 W DOBBINS RD,PHOENIX,MARICOPA,85041,y,lpn,45,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Southwest Indian School - Living Word Academy,n/a,HWY 86,SELLS,PIMA,85634,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Southwestern Christian School,n/a,3261 S AVENUE 6 E,YUMA,YUMA,85365,n,,29,100,0,100,100,0,100,14,0,14,100,0,100,93,0,93,100,0,100,97,0,97,0,0,0
Spectrum Elementary,n/a,2846 S SPECTRUM WAY,GILBERT,MARICOPA,85295,y,rn,114,96,4.4,100,90,5.3,98,90,5.3,98,96,4.4,100,96,4.4,100,97,2.6,100,96,4.4,100,5.3,2.6,0
Ss. Simon And Jude School,n/a,6351 N 27TH AVE,PHOENIX,MARICOPA,85017,y,rn,48,98,2.1,100,96,2.1,100,96,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,2.1,0,0
St Ambrose Catholic School,n/a,300 S TUCSON BLVD,TUCSON,PIMA,85716,n,,27,100,0,100,100,0,100,96,3.7,100,100,0,100,100,0,100,100,0,100,100,0,100,0,3.7,0
St Anthony Catholic School,n/a,1400 E OWENS,SHOW LOW,NAVAJO,85901,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
St Catherine Of Siena,n/a,6413 S CENTRAL AVE,PHOENIX,MARICOPA,85042,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
St Elizabeth Ann Seton School,n/a,8650 N SHANNON RD,TUCSON,PIMA,85742,n,,28,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
St Peter Indian Mission Catholic School,n/a,1500 NORTH ST PETER RD,BAPCHULE,PINAL,85121,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
St Thomas Aquinas Grade School,n/a,13720 W THOMAS RD,AVONDALE,MARICOPA,85392,y,rn,40,100,0,100,95,5,100,95,5,100,100,0,100,100,0,100,100,0,100,100,0,100,5,0,0
St Vincent De Paul Catholic School,n/a,3130 N 51ST AVE,PHOENIX,MARICOPA,85031,n,,68,100,0,100,100,0,100,29,0,29,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
St. Agnes Catholic School,n/a,2311 E PALM LN,PHOENIX,MARICOPA,85006,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
St. Anthony Of Padua Catholic School,n/a,501 E 2ND ST,CASA GRANDE,PINAL,85122,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
St. Cyril Of Alexandria,n/a,4725 E PIMA ST,TUCSON,PIMA,85712,n,,47,100,0,100,100,0,100,98,2.1,100,100,0,100,100,0,100,100,0,100,100,0,100,2.1,0,0
St. David Elementary School,n/a,70 PATTON ST,SAINT DAVID,COCHISE,85630,y,rn,29,90,10.3,100,90,10.3,100,90,10.3,100,90,10.3,100,90,10.3,100,90,10.3,100,90,10.3,100,0,0,10.3
St. Francis Xavier Elementary School,n/a,4715 N CENTRAL AVE,PHOENIX,MARICOPA,85012,y,rn,74,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
St. Gregory School - 6th Grade,n/a,3440 N 18TH AVE,PHOENIX,MARICOPA,85015,n,,47,98,0,98,94,0,94,11,0,11,98,0,98,98,0,98,98,0,98,100,0,100,2.1,0,2.1
St. Jerome Catholic School,n/a,10815 N 35TH AVE,PHOENIX,MARICOPA,85029,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
St. John Bosco,n/a,16035 S 48TH ST,PHOENIX,MARICOPA,85048,y,rn,47,94,6.4,100,94,6.4,100,94,6.4,100,100,0,100,98,2.1,100,100,0,100,100,0,100,6.4,0,0
St. John The Evangelist Catholic School,n/a,600 W AJO WAY,TUCSON,PIMA,85713,y,rn,33,100,0,100,91,0,91,91,0,91,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
St. John Vianney Catholic School,n/a,539 E LA PASADA BLVD,GOODYEAR,MARICOPA,85338,n,,30,97,0,97,97,0,100,97,0,100,100,0,100,100,0,100,90,0,90,100,0,100,0,0,0
St. Johns Middle School,n/a,555 7TH S,SAINT JOHNS,APACHE,85936,n,,67,93,7.5,100,90,10.4,100,60,10.4,100,91,7.5,99,91,7.5,99,93,7.5,100,93,7.5,100,9,0,9
St. Joseph Catholic School,n/a,215 S CRAYCROFT RD,TUCSON,PIMA,85711,n,,28,100,0,100,93,3.6,100,93,3.6,100,100,0,100,100,0,100,100,0,100,100,0,100,3.6,0,0
St. Louis The King Cathoic School,n/a,4331 W MARYLAND AVE,GLENDALE,MARICOPA,85301,n,,24,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
St. Mary-basha Catholic School,n/a,200 W GALVESTON ST,CHANDLER,MARICOPA,85225,y,rn,56,100,0,100,91,1.8,93,89,1.8,91,100,0,100,100,0,100,98,0,98,100,0,100,1.8,0,0
St. Michael's Parish Day School,n/a,602 N WILMOT RD,TUCSON,PIMA,85711,y,rn,41,100,0,100,100,0,100,98,2.4,100,100,0,100,98,2.4,100,98,2.4,100,100,0,100,0,7.3,0
