SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Redbird Elementary School,public,1020 S Extension,Mesa,Maricopa,85210,y,rn,71,99,1.4,100,99,1.4,100,99,1.4,100,100,0,100,98.6,0,100,1.4,0,0
Redeemer Christian School,private,719 N Stapley Dr,Mesa,Maricopa,85203,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Redeemer Lutheran School,private,8845 N. Silverbell Rd.,Tucson,Pima,85743-,n, ,20,95,5,100,95,5,100,95,5,100,95,5,100,90,10,100,10,0,5
Redfield Elementary School,public,9181 E Redfield Rd,Scottsdale,Maricopa,85260,y,rn,50,88,12,100,88,10,100,88,12,100,88,12,100,68,4,100,6,2,0
Resurrection Lutheran Child Development C,private,11575 N 1st Ave,Oro Valley,Pima,85737,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Reyes Maria Ruiz Leadership Academy,charter,4848 S 2nd St,Phoenix,Maricopa,85040,n, ,77,94,0,94,94,0,91,92,0,92,99,0,99,100,0,100,0,0,0
Richard B Wilson Jr School,public,2330 W Glover Rd,Tucson,Pima,85742,y,rn,74,100,0,100,100,0,100,100,0,100,100,0,100,95.9,0,100,0,0,0
Richard E. Miller,public,2021 W. Alice Ave,Phoenix,Maricopa,85387-,n, ,105,99,1,100,99,1,100,100,0,100,99,1,100,93.3,0,100,0,1,0
Richardson Elementary,public,6901 N Camino De La Tierra,Tucson,Pima,85741-,n, ,45,100,0,100,100,0,100,100,0,100,100,0,100,95.6,0,100,0,0,0
Ridgeline Academy,charter,33625 N North Valley Pkwy,Phoenix,Maricopa,85085,n, ,90,90,0,90,90,0,89,86,0,86,88,0,88,80,0,90,16.7,0,0
Riggs Elementary,public,6930 S. Seville Blvd. West,Gilbert,Maricopa,85852-98,n, ,111,93,7.2,100,93,8.1,100,93,7.2,100,93,7.2,100,74.8,7.2,100,9.9,0,5.4
Rillito Center,public,266 E. Pastime,Tucson,Pima,85705-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Rio Colorado Elementary,public,1055 N. Main Street,San Luis,Yuma,85349-,y,lpn,48,100,0,100,100,0,100,100,0,100,100,0,100,87.5,0,100,0,0,0
Rio Vista  Elementary,public,1351e. Limberlost,Tucson,Pima,85719-,n, ,72,99,1.4,100,99,1.4,100,99,1.4,100,99,1.4,100,98.6,1.4,100,1.4,0,1.4
Rio Vista School,public,10237 West Encanto Blvd,Avondale,Maricopa,85392-,n, ,66,95,3,98,95,3,100,97,3,100,97,3,100,87.9,3,100,3,0,0
Riverbend Prep,charter,5625 S 51st Ave,Laveen,Maricopa,85339,n, ,50,92,8,100,92,8,100,92,8,100,92,8,100,92,8,100,8,0,0
Riverview School,public,12701 N Main St,El Mirage,Maricopa,85335,n, ,97,93,3.1,96,93,3.1,91,59,3.1,62,93,3.1,96,54.6,3.1,97,3.1,0,3.1
Riviera Elementary,public,5102 S Cherry Ave,Tucson,Pima,85706-,y,rn,73,100,0,100,100,0,100,100,0,100,100,0,100,91.8,0,100,0,0,0
Roadrunner,public,3540 E. Cholla,Phoenix,Maricopa,85028-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Roadrunner Elementary School,public,7702 N 39th Ave,Phoenix,Maricopa,85051,n, ,93,98,2.2,100,98,2.2,100,98,2.2,100,98,2.2,100,95.7,0,100,1.1,1.1,0
Roadrunner Elementary School,public,16651 W Calle Carmela,Marana,Pima,85653,n,rn,57,96,0,96,96,0,96,98,0,98,98,0,98,93,0,100,1.8,0,0
Robert And Danell Tarwater Elementary,public,2300 S Gardner Dr,Chandler ,Maricopa,85286-,n, ,139,93,7.2,100,93,6.5,100,93,7.2,100,95,5,100,94.2,0,94,5.8,.7,0
Robert Bracker Elementary,public,121 Camino Diez Mandamientos,Nogales,Santa Cruz,85621,y,rn,28,100,0,100,100,0,100,100,0,100,100,0,100,92.9,0,100,0,0,0
Robins Elementary School,public,3939 N Magnetite Ln,Tucson,Pima,85745,n, ,63,100,0,100,100,0,100,100,0,100,100,0,100,92.1,0,100,0,0,0
Robison Elementary School,public,2745 E 18th St,Tucson,Pima,85716,y,rn,40,100,0,100,100,0,100,100,0,100,100,0,100,92.5,0,100,0,0,0
"Robles Elementary, Avsd",public,9875 S Sasabe Rd,Tucson,Pima,85736-,y,rn,61,98,1.6,100,98,1.6,100,98,1.6,100,98,1.6,100,88.5,1.6,100,1.6,0,1.6
Robson Elementary School,public,2122 E Pueblo Ave,Mesa,Maricopa,85204,y,rn,100,94,3,97,94,3,99,97,3,100,98,2,100,87,4,100,4,0,2
Rogers Ranch School,public,6735 S 47th Ave,Laveen,Maricopa,85339-,n, ,107,98,0,98,98,0,99,100,0,100,99,0,99,100,0,100,0,0,0
Ronald Reagan School,public,3200 West 16th Street ,Yuma ,Yuma,85364-,n, ,80,99,0,99,99,0,99,98,0,98,99,0,99,88.8,0,100,1.3,0,0
Roosevelt Elementary School,public,828 S Valencia,Mesa,Maricopa,85202-,y,rn,92,92,7.6,100,92,5.4,100,91,8.7,100,96,4.3,100,84.8,0,100,7.6,3.3,0
Roosevelt School,public,550 W 5th St,Yuma,Yuma,85364,n, ,37,97,2.7,100,97,2.7,100,97,2.7,100,97,2.7,100,97.3,2.7,100,2.7,0,0
Roskruge Bilingual Magnet School,public,501 E. 6th St.,Tucson,Pima,85705-,y,rn,51,98,0,98,98,0,98,100,0,100,100,0,100,96.1,0,100,0,0,0
Round Valley Elementary ,public,165 S. Brown,Eagar,Apache,85925-,n, ,111,90,4.5,95,90,4.5,94,89,6.3,95,92,5.4,97,87.4,5.4,100,3.6,2.7,3.6
Rover Elementary School,public,1300 E Watson Dr,Tempe,Maricopa,85283,y,rn,93,95,5.4,100,95,5.4,100,95,5.4,100,94,6.5,100,94.6,5.4,100,6.5,0,5.4
Rudy G Bologna,public,1625 East Frye Rd,Chandler,Maricopa,85225-,n, ,70,100,0,100,100,0,100,99,0,99,100,0,100,94.3,0,100,0,0,0
Ruth Fisher Elementary School,public,38201 W Indian School Rd,Tonopah,Maricopa,85354-,n, ,64,92,1.6,94,92,1.6,91,91,1.6,92,95,1.6,97,73.4,1.6,100,1.6,0,1.6
Ruth Powell School,public,714 11th Avenue,Safford,Graham,85546-,y,rn,74,85,0,85,85,0,85,86,0,86,95,0,95,82.4,1.4,96,1.4,0,0
S.u.s.d.#48 - Cochise Elementary School,public,9451 North 84th Street,Scottsdale,Maricopa,85258,y,rn,97,93,4.1,97,93,4.1,98,96,4.1,100,96,4.1,100,86.6,2.1,100,4.1,0,0
S.u.s.d.#48 - Pima Elementary School,public,8330 East Osborn Road,Scottsdale,Maricopa,85251,y,rn,63,92,7.9,100,92,7.9,100,92,7.9,100,95,4.8,100,88.9,4.8,100,6.3,1.6,4.8
Sabis International School,charter,1903 East Roeser Road,Phoenix,Maricopa,85040-,y,rn,108,100,0,100,100,0,100,100,0,100,100,0,100,94.4,0,100,0,0,0
Sacaton Elementary,public,Skill Center Rd,Sacaton,Pinal,85247,y,rn,68,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sacred Heart Catholic School,private,207 W. Oak St.,Nogales,Santa Cruz,85621-,n, ,22,95,0,95,95,0,95,95,0,95,95,0,95,95.5,0,95,0,0,0
Sacred Heart Elementary School,private,131 N Summit Ave,Prescott,Yavapai,86301,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Saddleback Elementary School,public,18600 North Porter Rd.,Maricopa,Pinal,85138-,y,rn,68,100,0,100,100,0,100,100,0,100,100,0,100,95.6,1.5,100,1.5,0,0
Safford Elementary School,public,200 E 13th St,Tucson,Pima,85701,y,rn,33,100,0,100,100,3,100,100,0,100,97,3,100,90.9,0,100,3,0,0
Sage Academy Charter School,charter,1055 E Hearn Rd,Phoenix,Maricopa,85022-____,n, ,39,69,30.8,100,69,20.5,100,67,33.3,100,82,17.9,100,61.5,20.5,100,33.3,0,17.9
Saguaro Elementary School,public,1501 N Center Ave,Casa Grande,Pinal,85222,y,rn,83,94,2.4,96,94,2.4,99,96,2.4,99,99,1.2,100,92.8,0,100,2.4,0,0
Saguaro Hills S.d.a. Christian School,private,4280 W. Irvington Rd,Tucson,Pima,85746-9529,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sahuarita Primary School,public,350 W Sahuarita Rd,Sahuarita,Pima,85629,n, ,214,97,1.4,99,97,.9,99,98,.9,99,98,.9,99,88.8,1.4,100,1.4,.5,.9
Sahuaro Ranch Elementary School,public,10401 N 63rd Ave,Glendale,Maricopa,85302,y,rn,44,95,2.3,98,95,2.3,100,95,2.3,98,95,2.3,98,97.7,2.3,100,2.3,0,2.3
Sahuaro School,public,12835 N 33rd Ave,Phoenix,Maricopa,85029,n, ,93,98,0,98,98,0,99,100,0,100,99,0,99,95.7,0,100,0,0,0
Saint Andrew's Kindergarten,private,7650 N Paseo Del Norte,Tucson,Pima,85704-,n, ,35,97,2.9,100,97,2.9,100,94,5.7,100,86,14.3,100,82.9,2.9,100,20,0,0
Saint Anthony Catholic School,private,1400 E Owens,Show Low,Navajo,85901-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Saint John Xxiii Catholic School,private,16235 N. 60th Street,Scottsdale,Maricopa,85254-,y,rn,69,96,4.3,100,96,4.3,100,96,4.3,100,96,4.3,100,87,4.3,100,4.3,0,4.3
Saint Maria Goretti,private,6261 N. Granite Reef Road,Scottsdale,Maricopa,85250-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Saint Michaels Indian School ,private,1 Lupton Road,St. Michaels,Apache,86511-,n, ,20,100,0,100,100,0,95,95,0,95,100,0,100,95,0,100,0,0,0
Saint Theresa Catholic School,private,5001 E Thomas Rd,Phoenix,Maricopa,85018,n, ,30,80,6.7,87,80,6.7,83,80,6.7,87,87,6.7,93,66.7,6.7,100,6.7,0,6.7
Salida Del Sol,public,910 S. Ave C,Yuma,Yuma,85364-,n, ,92,100,0,100,100,0,98,98,0,98,97,0,97,71.7,0,98,0,0,0
Salk Elementary School,public,7029 E Brown Road,Mesa,Maricopa,85207-3707,y,rn,82,99,1.2,100,99,1.2,100,99,1.2,100,99,1.2,100,85.4,0,100,2.4,0,0
Salome Elementary School,public,Saguaro And Main Sts,Salome,La Paz,85348,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Salt River Elementary School,private,"10,005 E Osborn Rd",Scottsdale,Maricopa,85256-,y,rn,48,96,2.1,98,96,2.1,98,94,4.2,98,98,2.1,100,89.6,2.1,100,2.1,2.1,2.1
Sam Hughes Elementary School,public,700 N Wilson Ave,Tucson,Pima,85719,y,rn,54,98,0,98,98,0,96,100,0,100,96,0,96,96.3,0,100,0,0,0
San Carlos Elementary,public,San Carlos Ave And Yavapai St Ne,San Carlos,Gila,85550,y,rn,144,99,0,99,99,0,100,99,0,99,100,0,100,96.5,0,100,0,0,0
San Cayetano Elementary School,public,1412 W Frontage Rd,Rio Rico,Santa Cruz,85648,y,rn,82,100,0,100,100,0,99,100,0,100,100,0,100,93.9,0,100,0,0,0
San Francisco De Asis,private,320 N. Humphreys,Flagstaff,Coconino,86001-____,n, ,20,80,15,95,80,15,95,80,15,95,80,15,95,80,15,95,15,0,15
San Marcos Elementary,public,451 West Frye Road,Chandler,Maricopa,85225-,n, ,62,87,12.9,100,87,12.9,100,85,14.5,100,95,4.8,100,80.6,4.8,100,12.9,0,1.6
San Simon School,public,2226 W. I-10 Business Loop,San Simon,Cochise,85632,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
San Tan Charter School,charter,3959 E. Elliot Rd.,Gilbert,Maricopa,85234-,n, ,81,74,17.3,91,74,14.8,91,79,14.8,94,80,17.3,98,67.9,14.8,100,17.3,0,14.8
San Tan Elementary,public,3443 E Calistoga Dr,Gilbert,Maricopa,85297,n, ,83,96,3.6,100,96,3.6,100,96,3.6,100,96,3.6,100,96.4,2.4,100,3.6,0,2.4
San Tan Heights Elementary,public,2500 W San Tan Heights Blvd,San Tan Valley,Pinal,85142-,y,rn,69,100,0,100,100,0,96,99,0,99,96,0,96,82.6,0,99,0,0,0
San Xavier Mission School,private,1980 W San Xavier Rd,Tucson,Pima,85746-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sanborn Elementary,public,700 North Superstition Blvd,Chandler,Maricopa,85225-,n, ,68,97,2.9,100,97,2.9,100,97,2.9,100,97,2.9,100,92.6,2.9,100,2.9,0,2.9
Sanders School District,public,Apache 7160 ,Sanders ,Navajo,86512-,y,rn,46,100,0,100,100,0,100,100,0,100,100,0,100,93.5,0,100,0,0,0
Sandpiper Elementary School,public,6724 E. Hearn Road,Scottsdale,Maricopa,85254-,y,rn,98,94,6.1,100,94,6.1,100,94,6.1,100,94,6.1,100,90.8,6.1,100,6.1,0,6.1
Sandra Day O'connor Elementary School,public,4840 E Adobe,Mesa,Maricopa,85205-,y,rn,69,96,4.3,100,96,4.3,100,97,2.9,100,97,2.9,100,92.8,2.9,100,4.3,0,2.9
Santa Clara Elementary,public,6910 S Santa Clara Ave,Tucson,Pima,85756-,y,rn,85,99,0,99,99,0,100,98,0,98,100,0,100,94.1,0,100,0,0,0
Santa Cruz Catholic School,private,29 W. 22nd St,Tucson,Pima,85713-,y,rn,25,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Santa Cruz Elementary,public,19845 N Costa Del Sol,Maricopa,Pinal,85239,n, ,59,93,5.1,98,93,3.4,98,95,5.1,100,97,3.4,100,86.4,5.1,100,5.1,0,3.4
Santa Fe Elementary School,public,9880 N 77th Ave,Peoria,Maricopa,85345,y,lpn,83,94,6,100,94,6,100,93,7.2,100,94,6,100,81.9,3.6,100,7.2,0,3.6
Santa Rosa Elementary School,public,21400 N Santa Rosa Dr,Maricopa,Pinal,85239,y,rn,64,97,0,97,97,0,97,98,0,98,100,0,100,82.8,0,100,0,0,0
Santan Elementary,public,1550 East Chandler Heights Road,Chandler,Maricopa,85248,n, ,79,99,1.3,100,99,1.3,100,99,1.3,100,99,1.3,100,98.7,1.3,100,1.3,0,0
Sarah Marley School,public,735 7th St,Douglas,Cochise,85607,y,rn,34,100,0,100,100,0,100,100,0,100,100,0,100,97.1,0,100,0,0,0
Satori Private School,private,3801 N. 1st Ave,Tucson,Pima,85719-,n, ,21,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Scales Technology Academy,public,1115 W 5th St,Tempe,Maricopa,85281,y,rn,66,97,1.5,98,97,3,98,95,3,98,97,3,100,89.4,1.5,100,4.5,0,1.5
Scott Libby ,public,272 E. Sagebrush ,Litchfield Park,Maricopa,85340-,y,lpn,80,91,8.8,100,91,8.8,100,90,8.8,99,90,8.8,99,80,11.3,100,8.8,0,0
Scottsdale Christian Academy,private,14400 N. Tatum Blvd,Phoenix,Maricopa,85032-,y,rn,60,88,11.7,100,88,13.3,100,83,16.7,100,87,13.3,100,66.7,6.7,100,25,0,6.7
Second Mesa Day School,private,Main School Rd,Second Mesa,Navajo,86043-98,n, ,44,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sedona Charter School ,charter,165 Kachina Drive,Sedona,Yavapai,86336-____,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Self Development Academy,charter,1709 North Greenfield ,Mesa,Maricopa,85205-,n, ,69,94,4.3,99,94,4.3,100,93,4.3,97,96,4.3,100,92.8,4.3,100,4.3,0,0
Self Development Academy-phoenix,charter,1515 East Indian School Road,Phoenix,Maricopa,85014-,n, ,38,92,2.6,95,92,2.6,95,92,2.6,95,92,2.6,95,92.1,2.6,100,2.6,0,0
Seligman Elementary School,public,500 N Main St,Seligman,Yavapai,86337,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Senita Valley Elementary ,public,10750 E Bibly Rd.,Tucson ,Pima,85747-,n, ,112,95,5.4,100,95,5.4,100,95,5.4,100,96,3.6,100,92.9,5.4,100,5.4,0,4.5
Sentinel Elementary District 71,public,53802 W. Hwy 80,Dateland,Maricopa,85333-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sequoia Charter Elementary School,charter,1460 S. Horne Street,Mesa,Maricopa,85204-,n, ,64,95,1.6,97,95,1.6,100,98,1.6,100,98,1.6,100,98.4,1.6,100,1.6,0,0
Sequoia Choice Az Distance Learning,charter,323 N. Gilbert Rd. Ste. 104,Mesa,Maricopa,85225-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sequoia Pathway Academy  ,charter,19265 N Porter Rd,Maricopa,Pinal,85138-,n, ,76,95,5.3,100,95,5.3,100,95,5.3,100,95,5.3,100,94.7,5.3,100,5.3,0,5.3
Sequoia Village School ,charter,982 Full House Ln,Show Low,Navajo,85901-,n, ,38,95,5.3,100,95,5.3,100,89,10.5,100,100,0,100,76.3,2.6,100,5.3,5.3,0
Sequoya Elementary School,public,11808 N 64th St,Scottsdale,Maricopa,85254,y,rn,83,95,4.8,100,95,7.2,100,93,7.2,100,94,6,100,94,6,100,7.2,0,4.8
Settlers Point Elementary,public,423 E Settlers Point,Gilbert,Maricopa,85296,n, ,67,93,7.5,100,93,6,100,94,6,100,94,6,100,82.1,6,100,7.5,1.5,6
Sevilla Primary ,public,3801 W. Missouri ,Phoenix ,Maricopa,85019-,n, ,208,99,0,99,99,0,100,99,0,99,100,0,100,63.5,0,100,0,0,0
Sharp,public,"7302 E. Adobe St,",Mesa,Maricopa,85207-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Shaw Butte Elementary School,public,12202 N. 21st Ave,Phoenix,Maricopa,85029-,n, ,125,98,0,98,98,0,98,98,0,98,98,0,98,92,0,100,1.6,0,0
Sheely Farms Elementary School,public,9450 W Encanto Blvd,Phoenix,Maricopa,85037,y,rn,81,96,3.7,100,96,3.7,100,96,3.7,100,95,3.7,99,85.2,3.7,100,3.7,0,0
Shumway Elementary,public,1325 N. Shumway Ave.,Chandler,Maricopa,85225-,n, ,80,93,7.5,100,93,2.5,100,93,7.5,100,98,2.5,100,67.5,3.8,100,7.5,0,0
Sierra Verde Elementary,public,7241 W Rose Garden Ln,Glendale,Maricopa,85308,y,rn,102,98,2,100,98,3.9,100,99,1,100,95,4.9,100,85.3,2.9,100,1,3.9,0
Silvestre S Herrera School,public,1350 S 11th St,Phoenix,Maricopa,85034,y,rn,42,93,7.1,100,93,7.1,100,93,7.1,100,98,2.4,100,92.9,4.8,100,7.1,0,2.4
Sirrine Elementary School,public,591 W Mesquite St,Chandler,Maricopa,85225,y,rn,56,98,1.8,100,98,0,100,100,0,100,100,0,100,89.3,0,100,0,1.8,0
Sky View Elementary School,public,8624 W Sweetwater,Peoria,Maricopa,85381,y,lpn,40,95,2.5,98,95,0,100,98,2.5,100,98,0,98,90,0,100,2.5,0,0
Skyline Ranch,public,1084 W San Tan Hills Dr,San Tan Valley,Pinal,85143-,n, ,74,93,4.1,97,93,4.1,88,77,4.1,81,89,4.1,93,91.9,4.1,100,2.7,1.4,0
Skyview School,charter,125 S Rush St,Prescott,Yavapai,86303,n, ,29,79,20.7,100,79,20.7,100,76,20.7,97,69,31,100,55.2,20.7,100,31,0,17.2
Smoketree Elementary School,public,2395 Smoketree Ave,Lake Havasu City,Mohave,86403,y,rn,63,95,3.2,98,95,3.2,98,97,3.2,100,100,0,100,95.2,1.6,100,3.2,0,0
Solano,public,1526 W. Missouri Ave,Phoenix,Maricopa,85015-2616,n, ,79,95,2.5,97,95,2.5,85,85,2.5,87,94,2.5,96,82.3,2.5,99,2.5,0,1.3
Soleng Tom Elementary School,public,10520 E Camino Quince,Tucson,Pima,85748,y,rn,72,100,0,100,100,0,100,100,0,100,100,0,100,98.6,0,100,0,0,0
Sonoma Ranch Elementary School,public,601 N Biscayne Dr,Gilbert,Maricopa,85234,y,rn,69,97,2.9,100,97,4.3,100,93,5.8,99,94,4.3,99,84.1,2.9,100,5.8,0,2.9
Sonoran Foothills Elemenary School,public,32150 N North Foothills Dr,Phoenix,Maricopa,85085-,y,rn,72,96,1.4,97,96,1.4,99,97,1.4,99,96,1.4,97,87.5,1.4,99,1.4,0,1.4
Sonoran Heights Elementary,public,11405 N Greer Ranch Pkwy,Surprise,Maricopa,85379,y,lpn,50,96,4,100,96,6,100,94,6,100,94,6,100,64,6,100,4,0,6
Sonoran Science Academy,charter,2325 W. Sunset Rd.,Tucson,Pima,85741-,n, ,51,96,2,98,96,3.9,98,98,2,100,92,2,94,90.2,2,100,3.9,0,2
Sonoran Science Academy - Broadway,charter,6880 E Broadway Blvd,Tucson,Pima,85710,n, ,47,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,93.6,2.1,100,0,2.1,2.1
Sonoran Science Academy - Peoria,charter,17667 N 91st Ave,Peoria,Maricopa,85383,n, ,59,98,1.7,100,98,1.7,100,97,3.4,100,98,1.7,100,83.1,1.7,100,1.7,0,0
Sonoran Science Academy - Phoenix,charter,4837 E Mcdowell Rd,Phoenix,Maricopa,85008,n, ,26,96,3.8,100,96,3.8,100,96,3.8,100,96,3.8,100,76.9,3.8,100,3.8,0,3.8
Sonoran Sky Elementary School,public,10150 W Missouri,Glendale,Maricopa,85307,n, ,52,98,0,98,98,3.8,100,98,1.9,100,98,0,98,92.3,0,100,3.8,0,0
Sonoran Sky Elementary School,public,12990 N 75th St,Scottsdale,Maricopa,85260,y,rn,102,93,6.9,100,93,6.9,100,93,6.9,100,93,6.9,100,80.4,7.8,100,6.9,0,6.9
Sonshine Christian School,private,1916 N. Frank Reed Rd,Nogales,Santa Cruz,85621-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sopori Elementary School,public,Hc 65 Box 5930,Amado,Pima,85645-,n, ,28,100,0,100,100,0,100,100,0,100,96,3.6,100,92.9,0,100,0,10.7,0
Sousa Elementary ,public,616 N Mountain Rd,Mesa,Maricopa,85207-,y,rn,77,92,7.8,100,92,5.2,100,95,5.2,100,94,6.5,100,79.2,0,100,6.5,1.3,0
South Phoenix Prep And Arts Academy,charter,7450 S 40th St,Phoenix,Maricopa,85042,n, ,53,64,1.9,66,64,1.9,70,70,1.9,72,89,1.9,91,66,1.9,98,1.9,0,1.9
Southgate Academy,public,850 W Valencia Rd,Tucson,Pima,85713-,n, ,59,97,3.4,100,97,3.4,100,97,3.4,100,98,1.7,100,22,3.4,100,3.4,0,1.7
Southside Community School K & 6,charter,2701 S Campbell,Tucson ,Pima,85713-,n, ,22,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Southwest Elementary School,public,1111 W Dobbins,Phoenix,Maricopa,85041,y,lpn,48,94,2.1,96,94,2.1,98,98,2.1,100,98,2.1,100,91.7,2.1,100,2.1,0,2.1
Southwestern Christian School,private,3261 S. Avenue 6e,Yuma,Yuma,85364-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Spectrum Elementary,public,2846 South Spectrum Way,Gilbert,Maricopa,85295-,y,rn,87,94,5.7,100,94,4.6,100,94,5.7,100,97,3.4,100,60.9,2.3,100,5.7,0,2.3
Spirit Of Hope Montessori,private,14403 N. 75 Ave,Peoria,Maricopa,85381-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Spondeo Preschool,private,2680 South Val Vista Drive Ste 157,Gilbert,Maricopa,85295-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Ssimon And Jude School,private,6351 N 27th Ave,Phoenix,Maricopa,85017-,y,rn,33,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
St Ambrose Elementary And Junior High ,private,300 S Tucson Blvd ,Tucson,Pima,85716-,n, ,37,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
St Anthony Of Padua Catholic School,private,501 E 2nd St,Casa Grande,Pinal,85122-,n, ,21,76,9.5,86,76,9.5,86,76,9.5,86,86,9.5,95,76.2,9.5,100,9.5,0,9.5
St Catherine Of Siena,private,6413 S. Central Ave.,Phoenix,Maricopa,85042-,n, ,23,100,0,100,100,0,100,100,0,100,100,0,100,95.7,0,100,0,0,0
St Elizabeth Ann Seton School,private,8650 N Shannon Rd,Tucson,Pima,85742-,n, ,33,97,3,100,97,0,100,97,3,100,91,9.1,100,87.9,3,100,3,0,0
St Francis Xavier School,private,4715 N Central Avenue,Phoenix,Maricopa,85012-,y,rn,38,97,2.6,100,97,2.6,100,97,2.6,100,97,2.6,100,92.1,2.6,100,2.6,0,2.6
St John Bosco Catholic School,private,16035 S. 48th Street,Phoenix,Maricopa,85048-____,y,rn,35,94,5.7,100,94,5.7,100,94,5.7,100,94,5.7,100,94.3,5.7,100,5.7,0,5.7
St Louis The King Roman Catholic School,private,4331 W Maryland Ave ,Glendale ,Maricopa,85301-,n, ,22,100,0,100,100,0,100,100,0,100,100,0,100,95.5,0,95,0,0,0
St. Agnes Catholic School,private,2311 E. Palm Ln,Phoenix,Maricopa,85006-,n, ,24,100,0,100,100,0,100,79,0,79,100,0,100,79.2,0,100,0,0,0
St. Cyril Of Alexandria,private,4725 E. Pima Street,Tucson,Pima,85712-,n, ,30,97,3.3,100,97,3.3,100,97,3.3,100,97,3.3,100,93.3,3.3,100,3.3,0,3.3
St. David Elementary School,public,70 E Patton St,St. David,Cochise,85630-____,y,rn,27,96,0,96,96,0,100,96,0,96,100,0,100,96.3,0,100,0,0,0
"St. Francis Of Assisi Of Yuma, Arizona",private,700 W 18th St ,Yuma,Yuma,85364-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
St. Gregory Catholic School,private,3440 N. 18th Ave.,Phoenix,Maricopa,85015-____,n, ,33,100,0,100,100,0,100,70,0,70,100,0,100,66.7,0,100,0,0,0
St. Jerome Catholic School,private,10815 N. 35th Ave.,Phoenix,Maricopa,85029-,y,rn,22,95,4.5,100,95,4.5,100,95,4.5,100,95,4.5,100,90.9,0,100,4.5,0,0
St. John The Evangelist Catholic Elementary School,private,600 W. Ajo Way,Tucson,Pima,85713-,y,rn,40,98,0,98,98,0,100,95,2.5,98,100,0,100,95,2.5,100,2.5,0,2.5
St. John Vianney Catholic School,private,509 La Pasada Blvd,Goodyear ,Maricopa,85338-,n, ,43,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
St. Joseph Catholic School,private,215 S. Craycroft Rd..,Tucson,Pima,85711-,n, ,34,97,2.9,100,97,2.9,100,97,2.9,100,97,2.9,100,94.1,2.9,100,2.9,2.9,2.9
St. Mark's Early Childhood Center,private,1431 W. Magee Rd.,Tucson,Pima,85704-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
